Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da producao das lavouras temporárias;;;
Variável - Rendimento médio da producao (Quilogramas por Hectare);;;
Unidade da Federacao;Produto das lavouras temporárias;Ano;
Rio Grande do Norte;Feijao (em grao);2019;492
Rio Grande do Norte;Feijao (em grao);2020;468
Rio Grande do Norte;Feijao (em grao);2021;385
Rio Grande do Norte;Feijao (em grao);2022;396
Rio Grande do Norte;Feijao (em grao);2023;314
Rio Grande do Norte;Milho (em grao);1988;487
Rio Grande do Norte;Milho (em grao);1989;331
Rio Grande do Norte;Milho (em grao);1990;189
Rio Grande do Norte;Milho (em grao);1991;453
Rio Grande do Norte;Milho (em grao);1992;279
Rio Grande do Norte;Milho (em grao);1993;115
Rio Grande do Norte;Milho (em grao);1994;667
Rio Grande do Norte;Milho (em grao);1995;611
Rio Grande do Norte;Milho (em grao);1996;480
Rio Grande do Norte;Milho (em grao);1997;415
Rio Grande do Norte;Milho (em grao);1998;501
Rio Grande do Norte;Milho (em grao);1999;317
Rio Grande do Norte;Milho (em grao);2000;617
Rio Grande do Norte;Milho (em grao);2001;208
Rio Grande do Norte;Milho (em grao);2002;695
Rio Grande do Norte;Milho (em grao);2003;686
Rio Grande do Norte;Milho (em grao);2004;695
Rio Grande do Norte;Milho (em grao);2005;464
Rio Grande do Norte;Milho (em grao);2006;657
Rio Grande do Norte;Milho (em grao);2007;549
Rio Grande do Norte;Milho (em grao);2008;729
Rio Grande do Norte;Milho (em grao);2009;643
Rio Grande do Norte;Milho (em grao);2010;399
Rio Grande do Norte;Milho (em grao);2011;661
Rio Grande do Norte;Milho (em grao);2012;402
Rio Grande do Norte;Milho (em grao);2013;622
Rio Grande do Norte;Milho (em grao);2014;562
Rio Grande do Norte;Milho (em grao);2015;375
Rio Grande do Norte;Milho (em grao);2016;382
Rio Grande do Norte;Milho (em grao);2017;302
Rio Grande do Norte;Milho (em grao);2018;613
Rio Grande do Norte;Milho (em grao);2019;556
Rio Grande do Norte;Milho (em grao);2020;560
Rio Grande do Norte;Milho (em grao);2021;487
Rio Grande do Norte;Milho (em grao);2022;538
Rio Grande do Norte;Milho (em grao);2023;547
Rio Grande do Norte;Soja (em grao);1988;-
Rio Grande do Norte;Soja (em grao);1989;-
Rio Grande do Norte;Soja (em grao);1990;-
Rio Grande do Norte;Soja (em grao);1991;-
Rio Grande do Norte;Soja (em grao);1992;-
Rio Grande do Norte;Soja (em grao);1993;-
Rio Grande do Norte;Soja (em grao);1994;-
Rio Grande do Norte;Soja (em grao);1995;-
Rio Grande do Norte;Soja (em grao);1996;-
Rio Grande do Norte;Soja (em grao);1997;-
Rio Grande do Norte;Soja (em grao);1998;-
Rio Grande do Norte;Soja (em grao);1999;-
Rio Grande do Norte;Soja (em grao);2000;-
Rio Grande do Norte;Soja (em grao);2001;-
Rio Grande do Norte;Soja (em grao);2002;-
Rio Grande do Norte;Soja (em grao);2003;-
Rio Grande do Norte;Soja (em grao);2004;-
Rio Grande do Norte;Soja (em grao);2005;-
Rio Grande do Norte;Soja (em grao);2006;-
Rio Grande do Norte;Soja (em grao);2007;-
Rio Grande do Norte;Soja (em grao);2008;-
Rio Grande do Norte;Soja (em grao);2009;-
Rio Grande do Norte;Soja (em grao);2010;-
Rio Grande do Norte;Soja (em grao);2011;-
Rio Grande do Norte;Soja (em grao);2012;-
Rio Grande do Norte;Soja (em grao);2013;-
Rio Grande do Norte;Soja (em grao);2014;-
Rio Grande do Norte;Soja (em grao);2015;-
Rio Grande do Norte;Soja (em grao);2016;-
Rio Grande do Norte;Soja (em grao);2017;-
Rio Grande do Norte;Soja (em grao);2018;-
Rio Grande do Norte;Soja (em grao);2019;-
Rio Grande do Norte;Soja (em grao);2020;-
Rio Grande do Norte;Soja (em grao);2021;-
Rio Grande do Norte;Soja (em grao);2022;-
Rio Grande do Norte;Soja (em grao);2023;-
Paraíba;Algodao herbáceo (em caroco);1988;551
Paraíba;Algodao herbáceo (em caroco);1989;487
Paraíba;Algodao herbáceo (em caroco);1990;471
Paraíba;Algodao herbáceo (em caroco);1991;644
Paraíba;Algodao herbáceo (em caroco);1992;434
Paraíba;Algodao herbáceo (em caroco);1993;282
Paraíba;Algodao herbáceo (em caroco);1994;850
Paraíba;Algodao herbáceo (em caroco);1995;730
Paraíba;Algodao herbáceo (em caroco);1996;654
Paraíba;Algodao herbáceo (em caroco);1997;874
Paraíba;Algodao herbáceo (em caroco);1998;662
Paraíba;Algodao herbáceo (em caroco);1999;582
Paraíba;Algodao herbáceo (em caroco);2000;725
Paraíba;Algodao herbáceo (em caroco);2001;405
Paraíba;Algodao herbáceo (em caroco);2002;1091
Paraíba;Algodao herbáceo (em caroco);2003;1055
Paraíba;Algodao herbáceo (em caroco);2004;881
Paraíba;Algodao herbáceo (em caroco);2005;521
Paraíba;Algodao herbáceo (em caroco);2006;1039
Paraíba;Algodao herbáceo (em caroco);2007;560
Paraíba;Algodao herbáceo (em caroco);2008;928
Paraíba;Algodao herbáceo (em caroco);2009;790
Paraíba;Algodao herbáceo (em caroco);2010;355
Paraíba;Algodao herbáceo (em caroco);2011;1675
Paraíba;Algodao herbáceo (em caroco);2012;758
Paraíba;Algodao herbáceo (em caroco);2013;1366
Paraíba;Algodao herbáceo (em caroco);2014;719
Paraíba;Algodao herbáceo (em caroco);2015;970
Paraíba;Algodao herbáceo (em caroco);2016;816
Paraíba;Algodao herbáceo (em caroco);2017;861
Paraíba;Algodao herbáceo (em caroco);2018;1218
Paraíba;Algodao herbáceo (em caroco);2019;1282
Paraíba;Algodao herbáceo (em caroco);2020;1644
Paraíba;Algodao herbáceo (em caroco);2021;1389
Paraíba;Algodao herbáceo (em caroco);2022;1299
Paraíba;Algodao herbáceo (em caroco);2023;1249
Paraíba;Cana-de-acúcar;1988;54910
Paraíba;Cana-de-acúcar;1989;54467
Paraíba;Cana-de-acúcar;1990;52942
Paraíba;Cana-de-acúcar;1991;52383
Paraíba;Cana-de-acúcar;1992;51916
Paraíba;Cana-de-acúcar;1993;19816
Paraíba;Cana-de-acúcar;1994;40093
Paraíba;Cana-de-acúcar;1995;44754
Paraíba;Cana-de-acúcar;1996;38838
Paraíba;Cana-de-acúcar;1997;40714
Paraíba;Cana-de-acúcar;1998;32771
Paraíba;Cana-de-acúcar;1999;38153
Paraíba;Cana-de-acúcar;2000;43828
Paraíba;Cana-de-acúcar;2001;49860
Paraíba;Cana-de-acúcar;2002;50407
Paraíba;Cana-de-acúcar;2003;54370
Paraíba;Cana-de-acúcar;2004;54549
Paraíba;Cana-de-acúcar;2005;47207
Paraíba;Cana-de-acúcar;2006;52181
Paraíba;Cana-de-acúcar;2007;51850
Paraíba;Cana-de-acúcar;2008;51369
Paraíba;Cana-de-acúcar;2009;51287
Paraíba;Cana-de-acúcar;2010;45647
Paraíba;Cana-de-acúcar;2011;54340
Paraíba;Cana-de-acúcar;2012;46556
Paraíba;Cana-de-acúcar;2013;49927
Paraíba;Cana-de-acúcar;2014;56404
Paraíba;Cana-de-acúcar;2015;56446
Paraíba;Cana-de-acúcar;2016;56290
Paraíba;Cana-de-acúcar;2017;53620
Paraíba;Cana-de-acúcar;2018;53554
Paraíba;Cana-de-acúcar;2019;55552
Paraíba;Cana-de-acúcar;2020;56478
Paraíba;Cana-de-acúcar;2021;55654
Paraíba;Cana-de-acúcar;2022;56277
Paraíba;Cana-de-acúcar;2023;64692
Paraíba;Feijao (em grao);1988;334
Paraíba;Feijao (em grao);1989;308
Paraíba;Feijao (em grao);1990;231
Paraíba;Feijao (em grao);1991;335
Paraíba;Feijao (em grao);1992;225
Paraíba;Feijao (em grao);1993;174
Paraíba;Feijao (em grao);1994;361
Paraíba;Feijao (em grao);1995;335
Paraíba;Feijao (em grao);1996;278
Paraíba;Feijao (em grao);1997;415
Paraíba;Feijao (em grao);1998;236
Paraíba;Feijao (em grao);1999;271
Paraíba;Feijao (em grao);2000;481
Paraíba;Feijao (em grao);2001;376
Paraíba;Feijao (em grao);2002;321
Paraíba;Feijao (em grao);2003;369
Paraíba;Feijao (em grao);2004;333
Paraíba;Feijao (em grao);2005;314
Paraíba;Feijao (em grao);2006;501
Paraíba;Feijao (em grao);2007;382
Paraíba;Feijao (em grao);2008;397
Paraíba;Feijao (em grao);2009;269
Paraíba;Feijao (em grao);2010;136
Paraíba;Feijao (em grao);2011;234
Paraíba;Feijao (em grao);2012;124
Paraíba;Feijao (em grao);2013;438
Paraíba;Feijao (em grao);2014;271
Paraíba;Feijao (em grao);2015;148
Paraíba;Feijao (em grao);2016;133
Paraíba;Feijao (em grao);2017;283
Paraíba;Feijao (em grao);2018;373
Paraíba;Feijao (em grao);2019;274
Paraíba;Feijao (em grao);2020;388
Paraíba;Feijao (em grao);2021;340
Paraíba;Feijao (em grao);2022;343
Paraíba;Feijao (em grao);2023;235
Paraíba;Milho (em grao);1988;543
Paraíba;Milho (em grao);1989;493
Paraíba;Milho (em grao);1990;240
Paraíba;Milho (em grao);1991;498
Paraíba;Milho (em grao);1992;337
Paraíba;Milho (em grao);1993;184
Paraíba;Milho (em grao);1994;869
Paraíba;Milho (em grao);1995;634
Paraíba;Milho (em grao);1996;578
Paraíba;Milho (em grao);1997;604
Paraíba;Milho (em grao);1998;259
Paraíba;Milho (em grao);1999;317
Paraíba;Milho (em grao);2000;739
Paraíba;Milho (em grao);2001;420
Paraíba;Milho (em grao);2002;615
Paraíba;Milho (em grao);2003;739
Paraíba;Milho (em grao);2004;446
Paraíba;Milho (em grao);2005;401
Paraíba;Milho (em grao);2006;855
Paraíba;Milho (em grao);2007;460
Paraíba;Milho (em grao);2008;661
Paraíba;Milho (em grao);2009;556
Paraíba;Milho (em grao);2010;156
Paraíba;Milho (em grao);2011;399
Paraíba;Milho (em grao);2012;426
Paraíba;Milho (em grao);2013;621
Paraíba;Milho (em grao);2014;421
Paraíba;Milho (em grao);2015;239
Paraíba;Milho (em grao);2016;185
Paraíba;Milho (em grao);2017;355
Paraíba;Milho (em grao);2018;600
Paraíba;Milho (em grao);2019;501
Paraíba;Milho (em grao);2020;794
Paraíba;Milho (em grao);2021;655
Paraíba;Milho (em grao);2022;751
Paraíba;Milho (em grao);2023;469
Paraíba;Soja (em grao);1988;-
Paraíba;Soja (em grao);1989;-
Paraíba;Soja (em grao);1990;-
Paraíba;Soja (em grao);1991;-
Paraíba;Soja (em grao);1992;-
Paraíba;Soja (em grao);1993;-
Paraíba;Soja (em grao);1994;-
Paraíba;Soja (em grao);1995;-
Paraíba;Soja (em grao);1996;-
Paraíba;Soja (em grao);1997;-
Paraíba;Soja (em grao);1998;-
Paraíba;Soja (em grao);1999;-
Paraíba;Soja (em grao);2000;-
Paraíba;Soja (em grao);2001;-
Paraíba;Soja (em grao);2002;-
Paraíba;Soja (em grao);2003;-
Paraíba;Soja (em grao);2004;-
Paraíba;Soja (em grao);2005;-
Paraíba;Soja (em grao);2006;-
Paraíba;Soja (em grao);2007;-
Paraíba;Soja (em grao);2008;-
Paraíba;Soja (em grao);2009;-
Paraíba;Soja (em grao);2010;-
Paraíba;Soja (em grao);2011;-
Paraíba;Soja (em grao);2012;-
Paraíba;Soja (em grao);2013;-
Paraíba;Soja (em grao);2014;2400
Paraíba;Soja (em grao);2015;-
Paraíba;Soja (em grao);2016;-
Paraíba;Soja (em grao);2017;-
Paraíba;Soja (em grao);2018;-
Paraíba;Soja (em grao);2019;-
Paraíba;Soja (em grao);2020;-
Paraíba;Soja (em grao);2021;-
Paraíba;Soja (em grao);2022;1514
Paraíba;Soja (em grao);2023;-
Pernambuco;Algodao herbáceo (em caroco);1988;432
Pernambuco;Algodao herbáceo (em caroco);1989;404
Pernambuco;Algodao herbáceo (em caroco);1990;307
Pernambuco;Algodao herbáceo (em caroco);1991;324
Pernambuco;Algodao herbáceo (em caroco);1992;376
Pernambuco;Algodao herbáceo (em caroco);1993;274
Pernambuco;Algodao herbáceo (em caroco);1994;578
Pernambuco;Algodao herbáceo (em caroco);1995;459
Pernambuco;Algodao herbáceo (em caroco);1996;573
Pernambuco;Algodao herbáceo (em caroco);1997;469
Pernambuco;Algodao herbáceo (em caroco);1998;319
Pernambuco;Algodao herbáceo (em caroco);1999;463
Pernambuco;Algodao herbáceo (em caroco);2000;610
Pernambuco;Algodao herbáceo (em caroco);2001;233
Pernambuco;Algodao herbáceo (em caroco);2002;350
Pernambuco;Algodao herbáceo (em caroco);2003;506
Pernambuco;Algodao herbáceo (em caroco);2004;618
Pernambuco;Algodao herbáceo (em caroco);2005;628
Pernambuco;Algodao herbáceo (em caroco);2006;708
Pernambuco;Algodao herbáceo (em caroco);2007;695
Pernambuco;Algodao herbáceo (em caroco);2008;699
Pernambuco;Algodao herbáceo (em caroco);2009;777
Pernambuco;Algodao herbáceo (em caroco);2010;665
Pernambuco;Algodao herbáceo (em caroco);2011;767
Pernambuco;Algodao herbáceo (em caroco);2012;425
Pernambuco;Algodao herbáceo (em caroco);2013;-
Pernambuco;Algodao herbáceo (em caroco);2014;636
Pernambuco;Algodao herbáceo (em caroco);2015;1697
Pernambuco;Algodao herbáceo (em caroco);2016;395
Pernambuco;Algodao herbáceo (em caroco);2017;1400
Pernambuco;Algodao herbáceo (em caroco);2018;851
Pernambuco;Algodao herbáceo (em caroco);2019;568
Pernambuco;Algodao herbáceo (em caroco);2020;864
Pernambuco;Algodao herbáceo (em caroco);2021;600
Pernambuco;Algodao herbáceo (em caroco);2022;500
Pernambuco;Algodao herbáceo (em caroco);2023;462
Pernambuco;Cana-de-acúcar;1988;50639
Pernambuco;Cana-de-acúcar;1989;54141
Pernambuco;Cana-de-acúcar;1990;48831
Pernambuco;Cana-de-acúcar;1991;50317
Pernambuco;Cana-de-acúcar;1992;51646
Pernambuco;Cana-de-acúcar;1993;39486
Pernambuco;Cana-de-acúcar;1994;48162
Pernambuco;Cana-de-acúcar;1995;49459
Pernambuco;Cana-de-acúcar;1996;46843
Pernambuco;Cana-de-acúcar;1997;49371
Pernambuco;Cana-de-acúcar;1998;48806
Pernambuco;Cana-de-acúcar;1999;37987
Pernambuco;Cana-de-acúcar;2000;49808
Pernambuco;Cana-de-acúcar;2001;47080
Pernambuco;Cana-de-acúcar;2002;50618
Pernambuco;Cana-de-acúcar;2003;51537
Pernambuco;Cana-de-acúcar;2004;52303
Pernambuco;Cana-de-acúcar;2005;46632
Pernambuco;Cana-de-acúcar;2006;52940
Pernambuco;Cana-de-acúcar;2007;55079
Pernambuco;Cana-de-acúcar;2008;54807
Pernambuco;Cana-de-acúcar;2009;55198
Pernambuco;Cana-de-acúcar;2010;54543
Pernambuco;Cana-de-acúcar;2011;56689
Pernambuco;Cana-de-acúcar;2012;47490
Pernambuco;Cana-de-acúcar;2013;49976
Pernambuco;Cana-de-acúcar;2014;50894
Pernambuco;Cana-de-acúcar;2015;51586
Pernambuco;Cana-de-acúcar;2016;51808
Pernambuco;Cana-de-acúcar;2017;48808
Pernambuco;Cana-de-acúcar;2018;51248
Pernambuco;Cana-de-acúcar;2019;52879
Pernambuco;Cana-de-acúcar;2020;57515
Pernambuco;Cana-de-acúcar;2021;55823
Pernambuco;Cana-de-acúcar;2022;61026
Pernambuco;Cana-de-acúcar;2023;62067
Pernambuco;Feijao (em grao);1988;261
Pernambuco;Feijao (em grao);1989;274
Pernambuco;Feijao (em grao);1990;302
Pernambuco;Feijao (em grao);1991;327
Pernambuco;Feijao (em grao);1992;248
Pernambuco;Feijao (em grao);1993;340
Pernambuco;Feijao (em grao);1994;447
Pernambuco;Feijao (em grao);1995;436
Pernambuco;Feijao (em grao);1996;389
Pernambuco;Feijao (em grao);1997;386
Pernambuco;Feijao (em grao);1998;379
Pernambuco;Feijao (em grao);1999;283
Pernambuco;Feijao (em grao);2000;380
Pernambuco;Feijao (em grao);2001;291
Pernambuco;Feijao (em grao);2002;314
Pernambuco;Feijao (em grao);2003;285
Pernambuco;Feijao (em grao);2004;355
Pernambuco;Feijao (em grao);2005;377
Pernambuco;Feijao (em grao);2006;446
Pernambuco;Feijao (em grao);2007;396
Pernambuco;Feijao (em grao);2008;475
Pernambuco;Feijao (em grao);2009;416
Pernambuco;Feijao (em grao);2010;336
Pernambuco;Feijao (em grao);2011;376
Pernambuco;Feijao (em grao);2012;291
Pernambuco;Feijao (em grao);2013;581
Pernambuco;Feijao (em grao);2014;277
Pernambuco;Feijao (em grao);2015;358
Pernambuco;Feijao (em grao);2016;211
Pernambuco;Feijao (em grao);2017;328
Pernambuco;Feijao (em grao);2018;308
Pernambuco;Feijao (em grao);2019;386
Pernambuco;Feijao (em grao);2020;397
Pernambuco;Feijao (em grao);2021;530
Pernambuco;Feijao (em grao);2022;297
Pernambuco;Feijao (em grao);2023;402
Pernambuco;Milho (em grao);1988;591
Pernambuco;Milho (em grao);1989;599
Pernambuco;Milho (em grao);1990;389
Pernambuco;Milho (em grao);1991;493
Pernambuco;Milho (em grao);1992;365
Pernambuco;Milho (em grao);1993;153
Pernambuco;Milho (em grao);1994;749
Pernambuco;Milho (em grao);1995;618
Pernambuco;Milho (em grao);1996;673
Pernambuco;Milho (em grao);1997;610
Pernambuco;Milho (em grao);1998;417
Pernambuco;Milho (em grao);1999;405
Pernambuco;Milho (em grao);2000;586
Pernambuco;Milho (em grao);2001;190
Pernambuco;Milho (em grao);2002;496
Pernambuco;Milho (em grao);2003;489
Pernambuco;Milho (em grao);2004;312
Pernambuco;Milho (em grao);2005;559
Pernambuco;Milho (em grao);2006;744
Pernambuco;Milho (em grao);2007;457
Pernambuco;Milho (em grao);2008;648
Pernambuco;Milho (em grao);2009;682
Pernambuco;Milho (em grao);2010;394
Pernambuco;Milho (em grao);2011;478
Pernambuco;Milho (em grao);2012;410
Pernambuco;Milho (em grao);2013;575
Pernambuco;Milho (em grao);2014;325
Pernambuco;Milho (em grao);2015;334
Pernambuco;Milho (em grao);2016;145
Pernambuco;Milho (em grao);2017;408
Pernambuco;Milho (em grao);2018;423
Pernambuco;Milho (em grao);2019;385
Pernambuco;Milho (em grao);2020;643
Pernambuco;Milho (em grao);2021;633
Pernambuco;Milho (em grao);2022;590
Pernambuco;Milho (em grao);2023;650
Pernambuco;Soja (em grao);1988;-
Pernambuco;Soja (em grao);1989;-
Pernambuco;Soja (em grao);1990;444
Pernambuco;Soja (em grao);1991;-
Pernambuco;Soja (em grao);1992;-
Pernambuco;Soja (em grao);1993;-
Pernambuco;Soja (em grao);1994;-
Pernambuco;Soja (em grao);1995;2388
Pernambuco;Soja (em grao);1996;-
Pernambuco;Soja (em grao);1997;-
Pernambuco;Soja (em grao);1998;-
Pernambuco;Soja (em grao);1999;-
Pernambuco;Soja (em grao);2000;-
Pernambuco;Soja (em grao);2001;-
Pernambuco;Soja (em grao);2002;-
Pernambuco;Soja (em grao);2003;-
Pernambuco;Soja (em grao);2004;-
Pernambuco;Soja (em grao);2005;-
Pernambuco;Soja (em grao);2006;-
Pernambuco;Soja (em grao);2007;-
Pernambuco;Soja (em grao);2008;-
Pernambuco;Soja (em grao);2009;-
Pernambuco;Soja (em grao);2010;-
Pernambuco;Soja (em grao);2011;-
Pernambuco;Soja (em grao);2012;-
Pernambuco;Soja (em grao);2013;-
Pernambuco;Soja (em grao);2014;-
Pernambuco;Soja (em grao);2015;-
Pernambuco;Soja (em grao);2016;-
Pernambuco;Soja (em grao);2017;-
Pernambuco;Soja (em grao);2018;-
Pernambuco;Soja (em grao);2019;-
Pernambuco;Soja (em grao);2020;-
Pernambuco;Soja (em grao);2021;2000
Pernambuco;Soja (em grao);2022;-
Pernambuco;Soja (em grao);2023;4000
Alagoas;Algodao herbáceo (em caroco);1988;84
Alagoas;Algodao herbáceo (em caroco);1989;240
Alagoas;Algodao herbáceo (em caroco);1990;140
Alagoas;Algodao herbáceo (em caroco);1991;139
Alagoas;Algodao herbáceo (em caroco);1992;127
Alagoas;Algodao herbáceo (em caroco);1993;81
Alagoas;Algodao herbáceo (em caroco);1994;152
Alagoas;Algodao herbáceo (em caroco);1995;216
Alagoas;Algodao herbáceo (em caroco);1996;249
Alagoas;Algodao herbáceo (em caroco);1997;214
Alagoas;Algodao herbáceo (em caroco);1998;249
Alagoas;Algodao herbáceo (em caroco);1999;295
Alagoas;Algodao herbáceo (em caroco);2000;328
Alagoas;Algodao herbáceo (em caroco);2001;476
Alagoas;Algodao herbáceo (em caroco);2002;651
Alagoas;Algodao herbáceo (em caroco);2003;174
Alagoas;Algodao herbáceo (em caroco);2004;295
Alagoas;Algodao herbáceo (em caroco);2005;314
Alagoas;Algodao herbáceo (em caroco);2006;293
Alagoas;Algodao herbáceo (em caroco);2007;263
Alagoas;Algodao herbáceo (em caroco);2008;230
Alagoas;Algodao herbáceo (em caroco);2009;286
Alagoas;Algodao herbáceo (em caroco);2010;273
Alagoas;Algodao herbáceo (em caroco);2011;298
Alagoas;Algodao herbáceo (em caroco);2012;148
Alagoas;Algodao herbáceo (em caroco);2013;486
Alagoas;Algodao herbáceo (em caroco);2014;459
Alagoas;Algodao herbáceo (em caroco);2015;488
Alagoas;Algodao herbáceo (em caroco);2016;467
Alagoas;Algodao herbáceo (em caroco);2017;484
Alagoas;Algodao herbáceo (em caroco);2018;459
Alagoas;Algodao herbáceo (em caroco);2019;415
Alagoas;Algodao herbáceo (em caroco);2020;1955
Alagoas;Algodao herbáceo (em caroco);2021;2085
Alagoas;Algodao herbáceo (em caroco);2022;2939
Alagoas;Algodao herbáceo (em caroco);2023;625
Alagoas;Cana-de-acúcar;1988;42396
Alagoas;Cana-de-acúcar;1989;46691
Alagoas;Cana-de-acúcar;1990;46819
Alagoas;Cana-de-acúcar;1991;45916
Alagoas;Cana-de-acúcar;1992;50607
Alagoas;Cana-de-acúcar;1993;40066
Alagoas;Cana-de-acúcar;1994;49575
Alagoas;Cana-de-acúcar;1995;47967
Alagoas;Cana-de-acúcar;1996;48016
Alagoas;Cana-de-acúcar;1997;55164
Alagoas;Cana-de-acúcar;1998;61880
Alagoas;Cana-de-acúcar;1999;59498
Alagoas;Cana-de-acúcar;2000;62027
Alagoas;Cana-de-acúcar;2001;62972
Alagoas;Cana-de-acúcar;2002;57469
Alagoas;Cana-de-acúcar;2003;65486
Alagoas;Cana-de-acúcar;2004;62103
Alagoas;Cana-de-acúcar;2005;58319
Alagoas;Cana-de-acúcar;2006;58413
Alagoas;Cana-de-acúcar;2007;60837
Alagoas;Cana-de-acúcar;2008;67327
Alagoas;Cana-de-acúcar;2009;61759
Alagoas;Cana-de-acúcar;2010;56146
Alagoas;Cana-de-acúcar;2011;67307
Alagoas;Cana-de-acúcar;2012;63869
Alagoas;Cana-de-acúcar;2013;63301
Alagoas;Cana-de-acúcar;2014;63999
Alagoas;Cana-de-acúcar;2015;67253
Alagoas;Cana-de-acúcar;2016;60982
Alagoas;Cana-de-acúcar;2017;54343
Alagoas;Cana-de-acúcar;2018;58677
Alagoas;Cana-de-acúcar;2019;61410
Alagoas;Cana-de-acúcar;2020;56532
Alagoas;Cana-de-acúcar;2021;59970
Alagoas;Cana-de-acúcar;2022;60960
Alagoas;Cana-de-acúcar;2023;65458
Alagoas;Feijao (em grao);1988;230
Alagoas;Feijao (em grao);1989;217
Alagoas;Feijao (em grao);1990;481
Alagoas;Feijao (em grao);1991;306
Alagoas;Feijao (em grao);1992;319
Alagoas;Feijao (em grao);1993;329
Alagoas;Feijao (em grao);1994;521
Alagoas;Feijao (em grao);1995;480
Alagoas;Feijao (em grao);1996;320
Alagoas;Feijao (em grao);1997;389
Alagoas;Feijao (em grao);1998;417
Alagoas;Feijao (em grao);1999;398
Alagoas;Feijao (em grao);2000;433
Alagoas;Feijao (em grao);2001;549
Alagoas;Feijao (em grao);2002;498
Alagoas;Feijao (em grao);2003;383
Alagoas;Feijao (em grao);2004;502
Alagoas;Feijao (em grao);2005;519
Alagoas;Feijao (em grao);2006;464
Alagoas;Feijao (em grao);2007;409
Alagoas;Feijao (em grao);2008;475
Alagoas;Feijao (em grao);2009;461
Alagoas;Feijao (em grao);2010;416
Alagoas;Feijao (em grao);2011;369
Alagoas;Feijao (em grao);2012;344
Alagoas;Feijao (em grao);2013;372
Alagoas;Feijao (em grao);2014;380
Alagoas;Feijao (em grao);2015;331
Alagoas;Feijao (em grao);2016;470
Alagoas;Feijao (em grao);2017;488
Alagoas;Feijao (em grao);2018;669
