UF;Cultura;Ano;Rendimento (kg/ha)
Rio Grande do Norte;Feijao (em grao);2009;413.0
Rio Grande do Norte;Feijao (em grao);2010;422.0
Rio Grande do Norte;Feijao (em grao);2011;493.0
Rio Grande do Norte;Feijao (em grao);2012;293.0
Rio Grande do Norte;Feijao (em grao);2013;463.0
Rio Grande do Norte;Feijao (em grao);2014;412.0
Rio Grande do Norte;Feijao (em grao);2015;293.0
Rio Grande do Norte;Feijao (em grao);2016;293.0
Rio Grande do Norte;Feijao (em grao);2017;340.0
Rio Grande do Norte;Feijao (em grao);2018;439.0
Rio Grande do Norte;Feijao (em grao);2019;492.0
Rio Grande do Norte;Feijao (em grao);2020;468.0
Rio Grande do Norte;Feijao (em grao);2021;385.0
Rio Grande do Norte;Feijao (em grao);2022;396.0
Rio Grande do Norte;Feijao (em grao);2023;314.0
Rio Grande do Norte;Milho (em grao);1988;487.0
Rio Grande do Norte;Milho (em grao);1989;331.0
Rio Grande do Norte;Milho (em grao);1990;189.0
Rio Grande do Norte;Milho (em grao);1991;453.0
Rio Grande do Norte;Milho (em grao);1992;279.0
Rio Grande do Norte;Milho (em grao);1993;115.0
Rio Grande do Norte;Milho (em grao);1994;667.0
Rio Grande do Norte;Milho (em grao);1995;611.0
Rio Grande do Norte;Milho (em grao);1996;480.0
Rio Grande do Norte;Milho (em grao);1997;415.0
Rio Grande do Norte;Milho (em grao);1998;501.0
Rio Grande do Norte;Milho (em grao);1999;317.0
Rio Grande do Norte;Milho (em grao);2000;617.0
Rio Grande do Norte;Milho (em grao);2001;208.0
Rio Grande do Norte;Milho (em grao);2002;695.0
Rio Grande do Norte;Milho (em grao);2003;686.0
Rio Grande do Norte;Milho (em grao);2004;695.0
Rio Grande do Norte;Milho (em grao);2005;464.0
Rio Grande do Norte;Milho (em grao);2006;657.0
Rio Grande do Norte;Milho (em grao);2007;549.0
Rio Grande do Norte;Milho (em grao);2008;729.0
Rio Grande do Norte;Milho (em grao);2009;643.0
Rio Grande do Norte;Milho (em grao);2010;399.0
Rio Grande do Norte;Milho (em grao);2011;661.0
Rio Grande do Norte;Milho (em grao);2012;402.0
Rio Grande do Norte;Milho (em grao);2013;622.0
Rio Grande do Norte;Milho (em grao);2014;562.0
Rio Grande do Norte;Milho (em grao);2015;375.0
Rio Grande do Norte;Milho (em grao);2016;382.0
Rio Grande do Norte;Milho (em grao);2017;302.0
Rio Grande do Norte;Milho (em grao);2018;613.0
Rio Grande do Norte;Milho (em grao);2019;556.0
Rio Grande do Norte;Milho (em grao);2020;560.0
Rio Grande do Norte;Milho (em grao);2021;487.0
Rio Grande do Norte;Milho (em grao);2022;538.0
Rio Grande do Norte;Milho (em grao);2023;547.0
Rio Grande do Norte;Soja (em grao);1988;0.0
Rio Grande do Norte;Soja (em grao);1989;0.0
Rio Grande do Norte;Soja (em grao);1990;0.0
Rio Grande do Norte;Soja (em grao);1991;0.0
Rio Grande do Norte;Soja (em grao);1992;0.0
Rio Grande do Norte;Soja (em grao);1993;0.0
Rio Grande do Norte;Soja (em grao);1994;0.0
Rio Grande do Norte;Soja (em grao);1995;0.0
Rio Grande do Norte;Soja (em grao);1996;0.0
Rio Grande do Norte;Soja (em grao);1997;0.0
Rio Grande do Norte;Soja (em grao);1998;0.0
Rio Grande do Norte;Soja (em grao);1999;0.0
Rio Grande do Norte;Soja (em grao);2000;0.0
Rio Grande do Norte;Soja (em grao);2001;0.0
Rio Grande do Norte;Soja (em grao);2002;0.0
Rio Grande do Norte;Soja (em grao);2003;0.0
Rio Grande do Norte;Soja (em grao);2004;0.0
Rio Grande do Norte;Soja (em grao);2005;0.0
Rio Grande do Norte;Soja (em grao);2006;0.0
Rio Grande do Norte;Soja (em grao);2007;0.0
Rio Grande do Norte;Soja (em grao);2008;0.0
Rio Grande do Norte;Soja (em grao);2009;0.0
Rio Grande do Norte;Soja (em grao);2010;0.0
Rio Grande do Norte;Soja (em grao);2011;0.0
Rio Grande do Norte;Soja (em grao);2012;0.0
Rio Grande do Norte;Soja (em grao);2013;0.0
Rio Grande do Norte;Soja (em grao);2014;0.0
Rio Grande do Norte;Soja (em grao);2015;0.0
Rio Grande do Norte;Soja (em grao);2016;0.0
Rio Grande do Norte;Soja (em grao);2017;0.0
Rio Grande do Norte;Soja (em grao);2018;0.0
Rio Grande do Norte;Soja (em grao);2019;0.0
Rio Grande do Norte;Soja (em grao);2020;0.0
Rio Grande do Norte;Soja (em grao);2021;0.0
Rio Grande do Norte;Soja (em grao);2022;0.0
Rio Grande do Norte;Soja (em grao);2023;0.0
Paraíba;Algodao herbáceo (em caroco);1988;551.0
Paraíba;Algodao herbáceo (em caroco);1989;487.0
Paraíba;Algodao herbáceo (em caroco);1990;471.0
Paraíba;Algodao herbáceo (em caroco);1991;644.0
Paraíba;Algodao herbáceo (em caroco);1992;434.0
Paraíba;Algodao herbáceo (em caroco);1993;282.0
Paraíba;Algodao herbáceo (em caroco);1994;850.0
Paraíba;Algodao herbáceo (em caroco);1995;730.0
Paraíba;Algodao herbáceo (em caroco);1996;654.0
Paraíba;Algodao herbáceo (em caroco);1997;874.0
Paraíba;Algodao herbáceo (em caroco);1998;662.0
Paraíba;Algodao herbáceo (em caroco);1999;582.0
Paraíba;Algodao herbáceo (em caroco);2000;725.0
Paraíba;Algodao herbáceo (em caroco);2001;405.0
Paraíba;Algodao herbáceo (em caroco);2002;1091.0
Paraíba;Algodao herbáceo (em caroco);2003;1055.0
Paraíba;Algodao herbáceo (em caroco);2004;881.0
Paraíba;Algodao herbáceo (em caroco);2005;521.0
Paraíba;Algodao herbáceo (em caroco);2006;1039.0
Paraíba;Algodao herbáceo (em caroco);2007;560.0
Paraíba;Algodao herbáceo (em caroco);2008;928.0
Paraíba;Algodao herbáceo (em caroco);2009;790.0
Paraíba;Algodao herbáceo (em caroco);2010;355.0
Paraíba;Algodao herbáceo (em caroco);2011;1675.0
Paraíba;Algodao herbáceo (em caroco);2012;758.0
Paraíba;Algodao herbáceo (em caroco);2013;1366.0
Paraíba;Algodao herbáceo (em caroco);2014;719.0
Paraíba;Algodao herbáceo (em caroco);2015;970.0
Paraíba;Algodao herbáceo (em caroco);2016;816.0
Paraíba;Algodao herbáceo (em caroco);2017;861.0
Paraíba;Algodao herbáceo (em caroco);2018;1218.0
Paraíba;Algodao herbáceo (em caroco);2019;1282.0
Paraíba;Algodao herbáceo (em caroco);2020;1644.0
Paraíba;Algodao herbáceo (em caroco);2021;1389.0
Paraíba;Algodao herbáceo (em caroco);2022;1299.0
Paraíba;Algodao herbáceo (em caroco);2023;1249.0
Paraíba;Cana-de-acúcar;1988;54910.0
Paraíba;Cana-de-acúcar;1989;54467.0
Paraíba;Cana-de-acúcar;1990;52942.0
Paraíba;Cana-de-acúcar;1991;52383.0
Paraíba;Cana-de-acúcar;1992;51916.0
Paraíba;Cana-de-acúcar;1993;19816.0
Paraíba;Cana-de-acúcar;1994;40093.0
Paraíba;Cana-de-acúcar;1995;44754.0
Paraíba;Cana-de-acúcar;1996;38838.0
Paraíba;Cana-de-acúcar;1997;40714.0
Paraíba;Cana-de-acúcar;1998;32771.0
Paraíba;Cana-de-acúcar;1999;38153.0
Paraíba;Cana-de-acúcar;2000;43828.0
Paraíba;Cana-de-acúcar;2001;49860.0
Paraíba;Cana-de-acúcar;2002;50407.0
Paraíba;Cana-de-acúcar;2003;54370.0
Paraíba;Cana-de-acúcar;2004;54549.0
Paraíba;Cana-de-acúcar;2005;47207.0
Paraíba;Cana-de-acúcar;2006;52181.0
Paraíba;Cana-de-acúcar;2007;51850.0
Paraíba;Cana-de-acúcar;2008;51369.0
Paraíba;Cana-de-acúcar;2009;51287.0
Paraíba;Cana-de-acúcar;2010;45647.0
Paraíba;Cana-de-acúcar;2011;54340.0
Paraíba;Cana-de-acúcar;2012;46556.0
Paraíba;Cana-de-acúcar;2013;49927.0
Paraíba;Cana-de-acúcar;2014;56404.0
Paraíba;Cana-de-acúcar;2015;56446.0
Paraíba;Cana-de-acúcar;2016;56290.0
Paraíba;Cana-de-acúcar;2017;53620.0
Paraíba;Cana-de-acúcar;2018;53554.0
Paraíba;Cana-de-acúcar;2019;55552.0
Paraíba;Cana-de-acúcar;2020;56478.0
Paraíba;Cana-de-acúcar;2021;55654.0
Paraíba;Cana-de-acúcar;2022;56277.0
Paraíba;Cana-de-acúcar;2023;64692.0
Paraíba;Feijao (em grao);1988;334.0
Paraíba;Feijao (em grao);1989;308.0
Paraíba;Feijao (em grao);1990;231.0
Paraíba;Feijao (em grao);1991;335.0
Paraíba;Feijao (em grao);1992;225.0
Paraíba;Feijao (em grao);1993;174.0
Paraíba;Feijao (em grao);1994;361.0
Paraíba;Feijao (em grao);1995;335.0
Paraíba;Feijao (em grao);1996;278.0
Paraíba;Feijao (em grao);1997;415.0
Paraíba;Feijao (em grao);1998;236.0
Paraíba;Feijao (em grao);1999;271.0
Paraíba;Feijao (em grao);2000;481.0
Paraíba;Feijao (em grao);2001;376.0
Paraíba;Feijao (em grao);2002;321.0
Paraíba;Feijao (em grao);2003;369.0
Paraíba;Feijao (em grao);2004;333.0
Paraíba;Feijao (em grao);2005;314.0
Paraíba;Feijao (em grao);2006;501.0
Paraíba;Feijao (em grao);2007;382.0
Paraíba;Feijao (em grao);2008;397.0
Paraíba;Feijao (em grao);2009;269.0
Paraíba;Feijao (em grao);2010;136.0
Paraíba;Feijao (em grao);2011;234.0
Paraíba;Feijao (em grao);2012;124.0
Paraíba;Feijao (em grao);2013;438.0
Paraíba;Feijao (em grao);2014;271.0
Paraíba;Feijao (em grao);2015;148.0
Paraíba;Feijao (em grao);2016;133.0
Paraíba;Feijao (em grao);2017;283.0
Paraíba;Feijao (em grao);2018;373.0
Paraíba;Feijao (em grao);2019;274.0
Paraíba;Feijao (em grao);2020;388.0
Paraíba;Feijao (em grao);2021;340.0
Paraíba;Feijao (em grao);2022;343.0
Paraíba;Feijao (em grao);2023;235.0
Paraíba;Milho (em grao);1988;543.0
Paraíba;Milho (em grao);1989;493.0
Paraíba;Milho (em grao);1990;240.0
Paraíba;Milho (em grao);1991;498.0
Paraíba;Milho (em grao);1992;337.0
Paraíba;Milho (em grao);1993;184.0
Paraíba;Milho (em grao);1994;869.0
Paraíba;Milho (em grao);1995;634.0
Paraíba;Milho (em grao);1996;578.0
Paraíba;Milho (em grao);1997;604.0
Paraíba;Milho (em grao);1998;259.0
Paraíba;Milho (em grao);1999;317.0
Paraíba;Milho (em grao);2000;739.0
Paraíba;Milho (em grao);2001;420.0
Paraíba;Milho (em grao);2002;615.0
Paraíba;Milho (em grao);2003;739.0
Paraíba;Milho (em grao);2004;446.0
Paraíba;Milho (em grao);2005;401.0
Paraíba;Milho (em grao);2006;855.0
Paraíba;Milho (em grao);2007;460.0
Paraíba;Milho (em grao);2008;661.0
Paraíba;Milho (em grao);2009;556.0
Paraíba;Milho (em grao);2010;156.0
Paraíba;Milho (em grao);2011;399.0
Paraíba;Milho (em grao);2012;426.0
Paraíba;Milho (em grao);2013;621.0
Paraíba;Milho (em grao);2014;421.0
Paraíba;Milho (em grao);2015;239.0
Paraíba;Milho (em grao);2016;185.0
Paraíba;Milho (em grao);2017;355.0
Paraíba;Milho (em grao);2018;600.0
Paraíba;Milho (em grao);2019;501.0
Paraíba;Milho (em grao);2020;794.0
Paraíba;Milho (em grao);2021;655.0
Paraíba;Milho (em grao);2022;751.0
Paraíba;Milho (em grao);2023;469.0
Paraíba;Soja (em grao);1988;0.0
Paraíba;Soja (em grao);1989;0.0
Paraíba;Soja (em grao);1990;0.0
Paraíba;Soja (em grao);1991;0.0
Paraíba;Soja (em grao);1992;0.0
Paraíba;Soja (em grao);1993;0.0
Paraíba;Soja (em grao);1994;0.0
Paraíba;Soja (em grao);1995;0.0
Paraíba;Soja (em grao);1996;0.0
Paraíba;Soja (em grao);1997;0.0
Paraíba;Soja (em grao);1998;0.0
Paraíba;Soja (em grao);1999;0.0
Paraíba;Soja (em grao);2000;0.0
Paraíba;Soja (em grao);2001;0.0
Paraíba;Soja (em grao);2002;0.0
Paraíba;Soja (em grao);2003;0.0
Paraíba;Soja (em grao);2004;0.0
Paraíba;Soja (em grao);2005;0.0
Paraíba;Soja (em grao);2006;0.0
Paraíba;Soja (em grao);2007;0.0
Paraíba;Soja (em grao);2008;0.0
Paraíba;Soja (em grao);2009;0.0
Paraíba;Soja (em grao);2010;0.0
Paraíba;Soja (em grao);2011;0.0
Paraíba;Soja (em grao);2012;0.0
Paraíba;Soja (em grao);2013;0.0
Paraíba;Soja (em grao);2014;2400.0
Paraíba;Soja (em grao);2015;0.0
Paraíba;Soja (em grao);2016;0.0
Paraíba;Soja (em grao);2017;0.0
Paraíba;Soja (em grao);2018;0.0
Paraíba;Soja (em grao);2019;0.0
Paraíba;Soja (em grao);2020;0.0
Paraíba;Soja (em grao);2021;0.0
Paraíba;Soja (em grao);2022;1514.0
Paraíba;Soja (em grao);2023;0.0
Pernambuco;Algodao herbáceo (em caroco);1988;432.0
Pernambuco;Algodao herbáceo (em caroco);1989;404.0
Pernambuco;Algodao herbáceo (em caroco);1990;307.0
Pernambuco;Algodao herbáceo (em caroco);1991;324.0
Pernambuco;Algodao herbáceo (em caroco);1992;376.0
Pernambuco;Algodao herbáceo (em caroco);1993;274.0
Pernambuco;Algodao herbáceo (em caroco);1994;578.0
Pernambuco;Algodao herbáceo (em caroco);1995;459.0
Pernambuco;Algodao herbáceo (em caroco);1996;573.0
Pernambuco;Algodao herbáceo (em caroco);1997;469.0
Pernambuco;Algodao herbáceo (em caroco);1998;319.0
Pernambuco;Algodao herbáceo (em caroco);1999;463.0
Pernambuco;Algodao herbáceo (em caroco);2000;610.0
Pernambuco;Algodao herbáceo (em caroco);2001;233.0
Pernambuco;Algodao herbáceo (em caroco);2002;350.0
Pernambuco;Algodao herbáceo (em caroco);2003;506.0
Pernambuco;Algodao herbáceo (em caroco);2004;618.0
Pernambuco;Algodao herbáceo (em caroco);2005;628.0
Pernambuco;Algodao herbáceo (em caroco);2006;708.0
Pernambuco;Algodao herbáceo (em caroco);2007;695.0
Pernambuco;Algodao herbáceo (em caroco);2008;699.0
Pernambuco;Algodao herbáceo (em caroco);2009;777.0
Pernambuco;Algodao herbáceo (em caroco);2010;665.0
Pernambuco;Algodao herbáceo (em caroco);2011;767.0
Pernambuco;Algodao herbáceo (em caroco);2012;425.0
Pernambuco;Algodao herbáceo (em caroco);2013;0.0
Pernambuco;Algodao herbáceo (em caroco);2014;636.0
Pernambuco;Algodao herbáceo (em caroco);2015;1697.0
Pernambuco;Algodao herbáceo (em caroco);2016;395.0
Pernambuco;Algodao herbáceo (em caroco);2017;1400.0
Pernambuco;Algodao herbáceo (em caroco);2018;851.0
Pernambuco;Algodao herbáceo (em caroco);2019;568.0
Pernambuco;Algodao herbáceo (em caroco);2020;864.0
Pernambuco;Algodao herbáceo (em caroco);2021;600.0
Pernambuco;Algodao herbáceo (em caroco);2022;500.0
Pernambuco;Algodao herbáceo (em caroco);2023;462.0
Pernambuco;Cana-de-acúcar;1988;50639.0
Pernambuco;Cana-de-acúcar;1989;54141.0
Pernambuco;Cana-de-acúcar;1990;48831.0
Pernambuco;Cana-de-acúcar;1991;50317.0
Pernambuco;Cana-de-acúcar;1992;51646.0
Pernambuco;Cana-de-acúcar;1993;39486.0
Pernambuco;Cana-de-acúcar;1994;48162.0
Pernambuco;Cana-de-acúcar;1995;49459.0
Pernambuco;Cana-de-acúcar;1996;46843.0
Pernambuco;Cana-de-acúcar;1997;49371.0
Pernambuco;Cana-de-acúcar;1998;48806.0
Pernambuco;Cana-de-acúcar;1999;37987.0
Pernambuco;Cana-de-acúcar;2000;49808.0
Pernambuco;Cana-de-acúcar;2001;47080.0
Pernambuco;Cana-de-acúcar;2002;50618.0
Pernambuco;Cana-de-acúcar;2003;51537.0
Pernambuco;Cana-de-acúcar;2004;52303.0
Pernambuco;Cana-de-acúcar;2005;46632.0
Pernambuco;Cana-de-acúcar;2006;52940.0
Pernambuco;Cana-de-acúcar;2007;55079.0
Pernambuco;Cana-de-acúcar;2008;54807.0
Pernambuco;Cana-de-acúcar;2009;55198.0
Pernambuco;Cana-de-acúcar;2010;54543.0
Pernambuco;Cana-de-acúcar;2011;56689.0
Pernambuco;Cana-de-acúcar;2012;47490.0
Pernambuco;Cana-de-acúcar;2013;49976.0
Pernambuco;Cana-de-acúcar;2014;50894.0
Pernambuco;Cana-de-acúcar;2015;51586.0
Pernambuco;Cana-de-acúcar;2016;51808.0
Pernambuco;Cana-de-acúcar;2017;48808.0
Pernambuco;Cana-de-acúcar;2018;51248.0
Pernambuco;Cana-de-acúcar;2019;52879.0
Pernambuco;Cana-de-acúcar;2020;57515.0
Pernambuco;Cana-de-acúcar;2021;55823.0
Pernambuco;Cana-de-acúcar;2022;61026.0
Pernambuco;Cana-de-acúcar;2023;62067.0
Pernambuco;Feijao (em grao);1988;261.0
Pernambuco;Feijao (em grao);1989;274.0
Pernambuco;Feijao (em grao);1990;302.0
Pernambuco;Feijao (em grao);1991;327.0
Pernambuco;Feijao (em grao);1992;248.0
Pernambuco;Feijao (em grao);1993;340.0
Pernambuco;Feijao (em grao);1994;447.0
Pernambuco;Feijao (em grao);1995;436.0
Pernambuco;Feijao (em grao);1996;389.0
Pernambuco;Feijao (em grao);1997;386.0
Pernambuco;Feijao (em grao);1998;379.0
Pernambuco;Feijao (em grao);1999;283.0
Pernambuco;Feijao (em grao);2000;380.0
Pernambuco;Feijao (em grao);2001;291.0
Pernambuco;Feijao (em grao);2002;314.0
Pernambuco;Feijao (em grao);2003;285.0
Pernambuco;Feijao (em grao);2004;355.0
Pernambuco;Feijao (em grao);2005;377.0
Pernambuco;Feijao (em grao);2006;446.0
Pernambuco;Feijao (em grao);2007;396.0
Pernambuco;Feijao (em grao);2008;475.0
Pernambuco;Feijao (em grao);2009;416.0
Pernambuco;Feijao (em grao);2010;336.0
Pernambuco;Feijao (em grao);2011;376.0
Pernambuco;Feijao (em grao);2012;291.0
Pernambuco;Feijao (em grao);2013;581.0
Pernambuco;Feijao (em grao);2014;277.0
Pernambuco;Feijao (em grao);2015;358.0
Pernambuco;Feijao (em grao);2016;211.0
Pernambuco;Feijao (em grao);2017;328.0
Pernambuco;Feijao (em grao);2018;308.0
Pernambuco;Feijao (em grao);2019;386.0
Pernambuco;Feijao (em grao);2020;397.0
Pernambuco;Feijao (em grao);2021;530.0
Pernambuco;Feijao (em grao);2022;297.0
Pernambuco;Feijao (em grao);2023;402.0
Pernambuco;Milho (em grao);1988;591.0
Pernambuco;Milho (em grao);1989;599.0
Pernambuco;Milho (em grao);1990;389.0
Pernambuco;Milho (em grao);1991;493.0
Pernambuco;Milho (em grao);1992;365.0
Pernambuco;Milho (em grao);1993;153.0
Pernambuco;Milho (em grao);1994;749.0
Pernambuco;Milho (em grao);1995;618.0
Pernambuco;Milho (em grao);1996;673.0
Pernambuco;Milho (em grao);1997;610.0
Pernambuco;Milho (em grao);1998;417.0
Pernambuco;Milho (em grao);1999;405.0
Pernambuco;Milho (em grao);2000;586.0
Pernambuco;Milho (em grao);2001;190.0
Pernambuco;Milho (em grao);2002;496.0
Pernambuco;Milho (em grao);2003;489.0
Pernambuco;Milho (em grao);2004;312.0
Pernambuco;Milho (em grao);2005;559.0
Pernambuco;Milho (em grao);2006;744.0
Pernambuco;Milho (em grao);2007;457.0
Pernambuco;Milho (em grao);2008;648.0
Pernambuco;Milho (em grao);2009;682.0
Pernambuco;Milho (em grao);2010;394.0
Pernambuco;Milho (em grao);2011;478.0
Pernambuco;Milho (em grao);2012;410.0
Pernambuco;Milho (em grao);2013;575.0
Pernambuco;Milho (em grao);2014;325.0
Pernambuco;Milho (em grao);2015;334.0
Pernambuco;Milho (em grao);2016;145.0
Pernambuco;Milho (em grao);2017;408.0
Pernambuco;Milho (em grao);2018;423.0
Pernambuco;Milho (em grao);2019;385.0
Pernambuco;Milho (em grao);2020;643.0
Pernambuco;Milho (em grao);2021;633.0
Pernambuco;Milho (em grao);2022;590.0
Pernambuco;Milho (em grao);2023;650.0
Pernambuco;Soja (em grao);1988;0.0
Pernambuco;Soja (em grao);1989;0.0
Pernambuco;Soja (em grao);1990;444.0
Pernambuco;Soja (em grao);1991;0.0
Pernambuco;Soja (em grao);1992;0.0
Pernambuco;Soja (em grao);1993;0.0
Pernambuco;Soja (em grao);1994;0.0
Pernambuco;Soja (em grao);1995;2388.0
Pernambuco;Soja (em grao);1996;0.0
Pernambuco;Soja (em grao);1997;0.0
Pernambuco;Soja (em grao);1998;0.0
Pernambuco;Soja (em grao);1999;0.0
Pernambuco;Soja (em grao);2000;0.0
Pernambuco;Soja (em grao);2001;0.0
Pernambuco;Soja (em grao);2002;0.0
Pernambuco;Soja (em grao);2003;0.0
Pernambuco;Soja (em grao);2004;0.0
Pernambuco;Soja (em grao);2005;0.0
Pernambuco;Soja (em grao);2006;0.0
Pernambuco;Soja (em grao);2007;0.0
Pernambuco;Soja (em grao);2008;0.0
Pernambuco;Soja (em grao);2009;0.0
Pernambuco;Soja (em grao);2010;0.0
Pernambuco;Soja (em grao);2011;0.0
Pernambuco;Soja (em grao);2012;0.0
Pernambuco;Soja (em grao);2013;0.0
Pernambuco;Soja (em grao);2014;0.0
Pernambuco;Soja (em grao);2015;0.0
Pernambuco;Soja (em grao);2016;0.0
Pernambuco;Soja (em grao);2017;0.0
Pernambuco;Soja (em grao);2018;0.0
Pernambuco;Soja (em grao);2019;0.0
Pernambuco;Soja (em grao);2020;0.0
Pernambuco;Soja (em grao);2021;2000.0
Pernambuco;Soja (em grao);2022;0.0
Pernambuco;Soja (em grao);2023;4000.0
Alagoas;Algodao herbáceo (em caroco);1988;84.0
Alagoas;Algodao herbáceo (em caroco);1989;240.0
Alagoas;Algodao herbáceo (em caroco);1990;140.0
Alagoas;Algodao herbáceo (em caroco);1991;139.0
Alagoas;Algodao herbáceo (em caroco);1992;127.0
Alagoas;Algodao herbáceo (em caroco);1993;81.0
Alagoas;Algodao herbáceo (em caroco);1994;152.0
Alagoas;Algodao herbáceo (em caroco);1995;216.0
Alagoas;Algodao herbáceo (em caroco);1996;249.0
Alagoas;Algodao herbáceo (em caroco);1997;214.0
Alagoas;Algodao herbáceo (em caroco);1998;249.0
Alagoas;Algodao herbáceo (em caroco);1999;295.0
Alagoas;Algodao herbáceo (em caroco);2000;328.0
Alagoas;Algodao herbáceo (em caroco);2001;476.0
Alagoas;Algodao herbáceo (em caroco);2002;651.0
Alagoas;Algodao herbáceo (em caroco);2003;174.0
Alagoas;Algodao herbáceo (em caroco);2004;295.0
Alagoas;Algodao herbáceo (em caroco);2005;314.0
Alagoas;Algodao herbáceo (em caroco);2006;293.0
Alagoas;Algodao herbáceo (em caroco);2007;263.0
Alagoas;Algodao herbáceo (em caroco);2008;230.0
Alagoas;Algodao herbáceo (em caroco);2009;286.0
Alagoas;Algodao herbáceo (em caroco);2010;273.0
Alagoas;Algodao herbáceo (em caroco);2011;298.0
Alagoas;Algodao herbáceo (em caroco);2012;148.0
Alagoas;Algodao herbáceo (em caroco);2013;486.0
Alagoas;Algodao herbáceo (em caroco);2014;459.0
Alagoas;Algodao herbáceo (em caroco);2015;488.0
Alagoas;Algodao herbáceo (em caroco);2016;467.0
Alagoas;Algodao herbáceo (em caroco);2017;484.0
Alagoas;Algodao herbáceo (em caroco);2018;459.0
Alagoas;Algodao herbáceo (em caroco);2019;415.0
Alagoas;Algodao herbáceo (em caroco);2020;1955.0
Alagoas;Algodao herbáceo (em caroco);2021;2085.0
Alagoas;Algodao herbáceo (em caroco);2022;2939.0
Alagoas;Algodao herbáceo (em caroco);2023;625.0
Alagoas;Cana-de-acúcar;1988;42396.0
Alagoas;Cana-de-acúcar;1989;46691.0
Alagoas;Cana-de-acúcar;1990;46819.0
Alagoas;Cana-de-acúcar;1991;45916.0
Alagoas;Cana-de-acúcar;1992;50607.0
Alagoas;Cana-de-acúcar;1993;40066.0
Alagoas;Cana-de-acúcar;1994;49575.0
Alagoas;Cana-de-acúcar;1995;47967.0
Alagoas;Cana-de-acúcar;1996;48016.0
Alagoas;Cana-de-acúcar;1997;55164.0
Alagoas;Cana-de-acúcar;1998;61880.0
Alagoas;Cana-de-acúcar;1999;59498.0
Alagoas;Cana-de-acúcar;2000;62027.0
Alagoas;Cana-de-acúcar;2001;62972.0
Alagoas;Cana-de-acúcar;2002;57469.0
Alagoas;Cana-de-acúcar;2003;65486.0
Alagoas;Cana-de-acúcar;2004;62103.0
Alagoas;Cana-de-acúcar;2005;58319.0
Alagoas;Cana-de-acúcar;2006;58413.0
Alagoas;Cana-de-acúcar;2007;60837.0
Alagoas;Cana-de-acúcar;2008;67327.0
Alagoas;Cana-de-acúcar;2009;61759.0
Alagoas;Cana-de-acúcar;2010;56146.0
Alagoas;Cana-de-acúcar;2011;67307.0
Alagoas;Cana-de-acúcar;2012;63869.0
Alagoas;Cana-de-acúcar;2013;63301.0
Alagoas;Cana-de-acúcar;2014;63999.0
Alagoas;Cana-de-acúcar;2015;67253.0
Alagoas;Cana-de-acúcar;2016;60982.0
Alagoas;Cana-de-acúcar;2017;54343.0
Alagoas;Cana-de-acúcar;2018;58677.0
Alagoas;Cana-de-acúcar;2019;61410.0
Alagoas;Cana-de-acúcar;2020;56532.0
Alagoas;Cana-de-acúcar;2021;59970.0
Alagoas;Cana-de-acúcar;2022;60960.0
Alagoas;Cana-de-acúcar;2023;65458.0
Alagoas;Feijao (em grao);1988;230.0
Alagoas;Feijao (em grao);1989;217.0
Alagoas;Feijao (em grao);1990;481.0
Alagoas;Feijao (em grao);1991;306.0
Alagoas;Feijao (em grao);1992;319.0
Alagoas;Feijao (em grao);1993;329.0
Alagoas;Feijao (em grao);1994;521.0
Alagoas;Feijao (em grao);1995;480.0
Alagoas;Feijao (em grao);1996;320.0
