UF;Cultura;Ano;Area Plantada (ha)
Rio Grande do Norte;Algodao herbáceo (em caroco);1990;20620.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1991;19704.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1992;35980.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1993;672.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1994;42024.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1995;46542.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1996;23337.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1997;21074.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1998;16988.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1999;14180.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2000;27010.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2001;19310.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2002;19137.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2003;18109.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2004;20759.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2005;16157.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2006;13233.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2007;9182.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2008;9478.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2009;7730.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2010;680.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2011;3669.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2012;449.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2013;526.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2014;257.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2015;282.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2016;271.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2017;266.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2018;266.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2019;324.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2020;273.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2021;270.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2022;341.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2023;680.0
Rio Grande do Norte;Cana-de-acúcar;1988;61447.0
Rio Grande do Norte;Cana-de-acúcar;1989;60447.0
Rio Grande do Norte;Cana-de-acúcar;1990;59959.0
Rio Grande do Norte;Cana-de-acúcar;1991;62659.0
Rio Grande do Norte;Cana-de-acúcar;1992;54186.0
Rio Grande do Norte;Cana-de-acúcar;1993;55507.0
Rio Grande do Norte;Cana-de-acúcar;1994;53776.0
Rio Grande do Norte;Cana-de-acúcar;1995;53723.0
Rio Grande do Norte;Cana-de-acúcar;1996;55688.0
Rio Grande do Norte;Cana-de-acúcar;1997;55143.0
Rio Grande do Norte;Cana-de-acúcar;1998;47051.0
Rio Grande do Norte;Cana-de-acúcar;1999;46912.0
Rio Grande do Norte;Cana-de-acúcar;2000;43380.0
Rio Grande do Norte;Cana-de-acúcar;2001;34741.0
Rio Grande do Norte;Cana-de-acúcar;2002;48980.0
Rio Grande do Norte;Cana-de-acúcar;2003;49019.0
Rio Grande do Norte;Cana-de-acúcar;2004;52333.0
Rio Grande do Norte;Cana-de-acúcar;2005;53940.0
Rio Grande do Norte;Cana-de-acúcar;2006;55623.0
Rio Grande do Norte;Cana-de-acúcar;2007;61425.0
Rio Grande do Norte;Cana-de-acúcar;2008;65910.0
Rio Grande do Norte;Cana-de-acúcar;2009;67597.0
Rio Grande do Norte;Cana-de-acúcar;2010;65326.0
Rio Grande do Norte;Cana-de-acúcar;2011;59463.0
Rio Grande do Norte;Cana-de-acúcar;2012;71300.0
Rio Grande do Norte;Cana-de-acúcar;2013;66171.0
Rio Grande do Norte;Cana-de-acúcar;2014;65912.0
Rio Grande do Norte;Cana-de-acúcar;2015;59491.0
Rio Grande do Norte;Cana-de-acúcar;2016;60489.0
Rio Grande do Norte;Cana-de-acúcar;2017;62729.0
Rio Grande do Norte;Cana-de-acúcar;2018;64240.0
Rio Grande do Norte;Cana-de-acúcar;2019;64171.0
Rio Grande do Norte;Cana-de-acúcar;2020;68724.0
Rio Grande do Norte;Cana-de-acúcar;2021;66667.0
Rio Grande do Norte;Cana-de-acúcar;2022;68626.0
Rio Grande do Norte;Cana-de-acúcar;2023;83765.0
Rio Grande do Norte;Feijao (em grao);1988;201980.0
Rio Grande do Norte;Feijao (em grao);1989;195503.0
Rio Grande do Norte;Feijao (em grao);1990;91856.0
Rio Grande do Norte;Feijao (em grao);1991;191700.0
Rio Grande do Norte;Feijao (em grao);1992;199362.0
Rio Grande do Norte;Feijao (em grao);1993;22305.0
Rio Grande do Norte;Feijao (em grao);1994;185322.0
Rio Grande do Norte;Feijao (em grao);1995;174553.0
Rio Grande do Norte;Feijao (em grao);1996;159851.0
Rio Grande do Norte;Feijao (em grao);1997;142587.0
Rio Grande do Norte;Feijao (em grao);1998;67591.0
Rio Grande do Norte;Feijao (em grao);1999;75258.0
Rio Grande do Norte;Feijao (em grao);2000;92389.0
Rio Grande do Norte;Feijao (em grao);2001;70160.0
Rio Grande do Norte;Feijao (em grao);2002;93267.0
Rio Grande do Norte;Feijao (em grao);2003;95563.0
Rio Grande do Norte;Feijao (em grao);2004;112230.0
Rio Grande do Norte;Feijao (em grao);2005;66137.0
Rio Grande do Norte;Feijao (em grao);2006;81208.0
Rio Grande do Norte;Feijao (em grao);2007;74811.0
Rio Grande do Norte;Feijao (em grao);2008;82431.0
Rio Grande do Norte;Feijao (em grao);2009;77837.0
Rio Grande do Norte;Feijao (em grao);2010;38211.0
Rio Grande do Norte;Feijao (em grao);2011;70063.0
Rio Grande do Norte;Feijao (em grao);2012;22927.0
Rio Grande do Norte;Feijao (em grao);2013;37258.0
Rio Grande do Norte;Feijao (em grao);2014;44212.0
Rio Grande do Norte;Feijao (em grao);2015;43712.0
Rio Grande do Norte;Feijao (em grao);2016;36693.0
Rio Grande do Norte;Feijao (em grao);2017;44140.0
Rio Grande do Norte;Feijao (em grao);2018;55434.0
Rio Grande do Norte;Feijao (em grao);2019;56581.0
Rio Grande do Norte;Feijao (em grao);2020;53318.0
Rio Grande do Norte;Feijao (em grao);2021;39867.0
Rio Grande do Norte;Feijao (em grao);2022;46497.0
Rio Grande do Norte;Feijao (em grao);2023;45425.0
Rio Grande do Norte;Milho (em grao);1988;156633.0
Rio Grande do Norte;Milho (em grao);1989;156107.0
Rio Grande do Norte;Milho (em grao);1990;63019.0
Rio Grande do Norte;Milho (em grao);1991;132588.0
Rio Grande do Norte;Milho (em grao);1992;144252.0
Rio Grande do Norte;Milho (em grao);1993;17675.0
Rio Grande do Norte;Milho (em grao);1994;139253.0
Rio Grande do Norte;Milho (em grao);1995;136201.0
Rio Grande do Norte;Milho (em grao);1996;146659.0
Rio Grande do Norte;Milho (em grao);1997;125957.0
Rio Grande do Norte;Milho (em grao);1998;67527.0
Rio Grande do Norte;Milho (em grao);1999;81283.0
Rio Grande do Norte;Milho (em grao);2000;97390.0
Rio Grande do Norte;Milho (em grao);2001;81589.0
Rio Grande do Norte;Milho (em grao);2002;103134.0
Rio Grande do Norte;Milho (em grao);2003;109131.0
Rio Grande do Norte;Milho (em grao);2004;124587.0
Rio Grande do Norte;Milho (em grao);2005;63084.0
Rio Grande do Norte;Milho (em grao);2006;86065.0
Rio Grande do Norte;Milho (em grao);2007;81918.0
Rio Grande do Norte;Milho (em grao);2008;89886.0
Rio Grande do Norte;Milho (em grao);2009;90735.0
Rio Grande do Norte;Milho (em grao);2010;30847.0
Rio Grande do Norte;Milho (em grao);2011;73777.0
Rio Grande do Norte;Milho (em grao);2012;23205.0
Rio Grande do Norte;Milho (em grao);2013;42761.0
Rio Grande do Norte;Milho (em grao);2014;47897.0
Rio Grande do Norte;Milho (em grao);2015;42915.0
Rio Grande do Norte;Milho (em grao);2016;36866.0
Rio Grande do Norte;Milho (em grao);2017;35404.0
Rio Grande do Norte;Milho (em grao);2018;44783.0
Rio Grande do Norte;Milho (em grao);2019;59896.0
Rio Grande do Norte;Milho (em grao);2020;58887.0
Rio Grande do Norte;Milho (em grao);2021;45473.0
Rio Grande do Norte;Milho (em grao);2022;60387.0
Rio Grande do Norte;Milho (em grao);2023;66428.0
Rio Grande do Norte;Soja (em grao);1988;0.0
Rio Grande do Norte;Soja (em grao);1989;0.0
Rio Grande do Norte;Soja (em grao);1990;0.0
Rio Grande do Norte;Soja (em grao);1991;0.0
Rio Grande do Norte;Soja (em grao);1992;0.0
Rio Grande do Norte;Soja (em grao);1993;0.0
Rio Grande do Norte;Soja (em grao);1994;0.0
Rio Grande do Norte;Soja (em grao);1995;0.0
Rio Grande do Norte;Soja (em grao);1996;0.0
Rio Grande do Norte;Soja (em grao);1997;0.0
Rio Grande do Norte;Soja (em grao);1998;0.0
Rio Grande do Norte;Soja (em grao);1999;0.0
Rio Grande do Norte;Soja (em grao);2000;0.0
Rio Grande do Norte;Soja (em grao);2001;0.0
Rio Grande do Norte;Soja (em grao);2002;0.0
Rio Grande do Norte;Soja (em grao);2003;0.0
Rio Grande do Norte;Soja (em grao);2004;0.0
Rio Grande do Norte;Soja (em grao);2005;0.0
Rio Grande do Norte;Soja (em grao);2006;0.0
Rio Grande do Norte;Soja (em grao);2007;0.0
Rio Grande do Norte;Soja (em grao);2008;0.0
Rio Grande do Norte;Soja (em grao);2009;0.0
Rio Grande do Norte;Soja (em grao);2010;0.0
Rio Grande do Norte;Soja (em grao);2011;0.0
Rio Grande do Norte;Soja (em grao);2012;0.0
Rio Grande do Norte;Soja (em grao);2013;0.0
Rio Grande do Norte;Soja (em grao);2014;0.0
Rio Grande do Norte;Soja (em grao);2015;0.0
Rio Grande do Norte;Soja (em grao);2016;0.0
Rio Grande do Norte;Soja (em grao);2017;0.0
Rio Grande do Norte;Soja (em grao);2018;0.0
Rio Grande do Norte;Soja (em grao);2019;0.0
Rio Grande do Norte;Soja (em grao);2020;0.0
Rio Grande do Norte;Soja (em grao);2021;0.0
Rio Grande do Norte;Soja (em grao);2022;0.0
Rio Grande do Norte;Soja (em grao);2023;100.0
Paraíba;Algodao herbáceo (em caroco);1988;26271.0
Paraíba;Algodao herbáceo (em caroco);1989;34377.0
Paraíba;Algodao herbáceo (em caroco);1990;35934.0
Paraíba;Algodao herbáceo (em caroco);1991;24266.0
Paraíba;Algodao herbáceo (em caroco);1992;32458.0
Paraíba;Algodao herbáceo (em caroco);1993;7923.0
Paraíba;Algodao herbáceo (em caroco);1994;21666.0
Paraíba;Algodao herbáceo (em caroco);1995;25475.0
Paraíba;Algodao herbáceo (em caroco);1996;14152.0
Paraíba;Algodao herbáceo (em caroco);1997;16591.0
Paraíba;Algodao herbáceo (em caroco);1998;8761.0
Paraíba;Algodao herbáceo (em caroco);1999;14060.0
Paraíba;Algodao herbáceo (em caroco);2000;23834.0
Paraíba;Algodao herbáceo (em caroco);2001;8020.0
Paraíba;Algodao herbáceo (em caroco);2002;6525.0
Paraíba;Algodao herbáceo (em caroco);2003;8263.0
Paraíba;Algodao herbáceo (em caroco);2004;21711.0
Paraíba;Algodao herbáceo (em caroco);2005;16319.0
Paraíba;Algodao herbáceo (em caroco);2006;7469.0
Paraíba;Algodao herbáceo (em caroco);2007;5169.0
Paraíba;Algodao herbáceo (em caroco);2008;3605.0
Paraíba;Algodao herbáceo (em caroco);2009;2197.0
Paraíba;Algodao herbáceo (em caroco);2010;1777.0
Paraíba;Algodao herbáceo (em caroco);2011;1419.0
Paraíba;Algodao herbáceo (em caroco);2012;358.0
Paraíba;Algodao herbáceo (em caroco);2013;98.0
Paraíba;Algodao herbáceo (em caroco);2014;47.0
Paraíba;Algodao herbáceo (em caroco);2015;243.0
Paraíba;Algodao herbáceo (em caroco);2016;179.0
Paraíba;Algodao herbáceo (em caroco);2017;417.0
Paraíba;Algodao herbáceo (em caroco);2018;479.0
Paraíba;Algodao herbáceo (em caroco);2019;914.0
Paraíba;Algodao herbáceo (em caroco);2020;2197.0
Paraíba;Algodao herbáceo (em caroco);2021;1539.0
Paraíba;Algodao herbáceo (em caroco);2022;956.0
Paraíba;Algodao herbáceo (em caroco);2023;900.0
Paraíba;Cana-de-acúcar;1988;160229.0
Paraíba;Cana-de-acúcar;1989;158762.0
Paraíba;Cana-de-acúcar;1990;160294.0
Paraíba;Cana-de-acúcar;1991;155072.0
Paraíba;Cana-de-acúcar;1992;153454.0
Paraíba;Cana-de-acúcar;1993;92731.0
Paraíba;Cana-de-acúcar;1994;114390.0
Paraíba;Cana-de-acúcar;1995;152435.0
Paraíba;Cana-de-acúcar;1996;101655.0
Paraíba;Cana-de-acúcar;1997;109660.0
Paraíba;Cana-de-acúcar;1998;110340.0
Paraíba;Cana-de-acúcar;1999;97082.0
Paraíba;Cana-de-acúcar;2000;93055.0
Paraíba;Cana-de-acúcar;2001;98300.0
Paraíba;Cana-de-acúcar;2002;98897.0
Paraíba;Cana-de-acúcar;2003;111716.0
Paraíba;Cana-de-acúcar;2004;116671.0
Paraíba;Cana-de-acúcar;2005;105403.0
Paraíba;Cana-de-acúcar;2006;116115.0
Paraíba;Cana-de-acúcar;2007;120004.0
Paraíba;Cana-de-acúcar;2008;122587.0
Paraíba;Cana-de-acúcar;2009;122888.0
Paraíba;Cana-de-acúcar;2010;123691.0
Paraíba;Cana-de-acúcar;2011;118097.0
Paraíba;Cana-de-acúcar;2012;125985.0
Paraíba;Cana-de-acúcar;2013;122070.0
Paraíba;Cana-de-acúcar;2014;119877.0
Paraíba;Cana-de-acúcar;2015;120559.0
Paraíba;Cana-de-acúcar;2016;122770.0
Paraíba;Cana-de-acúcar;2017;100235.0
Paraíba;Cana-de-acúcar;2018;101724.0
Paraíba;Cana-de-acúcar;2019;97751.0
Paraíba;Cana-de-acúcar;2020;100458.0
Paraíba;Cana-de-acúcar;2021;101363.0
Paraíba;Cana-de-acúcar;2022;102399.0
Paraíba;Cana-de-acúcar;2023;109237.0
Paraíba;Feijao (em grao);1988;329409.0
Paraíba;Feijao (em grao);1989;337004.0
Paraíba;Feijao (em grao);1990;334539.0
Paraíba;Feijao (em grao);1991;281249.0
Paraíba;Feijao (em grao);1992;306373.0
Paraíba;Feijao (em grao);1993;53780.0
Paraíba;Feijao (em grao);1994;262236.0
Paraíba;Feijao (em grao);1995;263952.0
Paraíba;Feijao (em grao);1996;210655.0
Paraíba;Feijao (em grao);1997;230637.0
Paraíba;Feijao (em grao);1998;120527.0
Paraíba;Feijao (em grao);1999;146252.0
Paraíba;Feijao (em grao);2000;197226.0
Paraíba;Feijao (em grao);2001;156991.0
Paraíba;Feijao (em grao);2002;176743.0
Paraíba;Feijao (em grao);2003;196494.0
Paraíba;Feijao (em grao);2004;215378.0
Paraíba;Feijao (em grao);2005;177921.0
Paraíba;Feijao (em grao);2006;203463.0
Paraíba;Feijao (em grao);2007;176586.0
Paraíba;Feijao (em grao);2008;203780.0
Paraíba;Feijao (em grao);2009;205536.0
Paraíba;Feijao (em grao);2010;102877.0
Paraíba;Feijao (em grao);2011;174215.0
Paraíba;Feijao (em grao);2012;61848.0
Paraíba;Feijao (em grao);2013;56819.0
Paraíba;Feijao (em grao);2014;84296.0
Paraíba;Feijao (em grao);2015;64350.0
Paraíba;Feijao (em grao);2016;81696.0
Paraíba;Feijao (em grao);2017;82159.0
Paraíba;Feijao (em grao);2018;96393.0
Paraíba;Feijao (em grao);2019;89014.0
Paraíba;Feijao (em grao);2020;93063.0
Paraíba;Feijao (em grao);2021;74946.0
Paraíba;Feijao (em grao);2022;84642.0
Paraíba;Feijao (em grao);2023;82121.0
Paraíba;Milho (em grao);1988;315571.0
Paraíba;Milho (em grao);1989;318284.0
Paraíba;Milho (em grao);1990;298562.0
Paraíba;Milho (em grao);1991;260971.0
Paraíba;Milho (em grao);1992;271075.0
Paraíba;Milho (em grao);1993;34769.0
Paraíba;Milho (em grao);1994;243948.0
Paraíba;Milho (em grao);1995;251039.0
Paraíba;Milho (em grao);1996;226048.0
Paraíba;Milho (em grao);1997;227882.0
Paraíba;Milho (em grao);1998;103696.0
Paraíba;Milho (em grao);1999;131110.0
Paraíba;Milho (em grao);2000;175484.0
Paraíba;Milho (em grao);2001;139483.0
Paraíba;Milho (em grao);2002;164814.0
Paraíba;Milho (em grao);2003;182611.0
Paraíba;Milho (em grao);2004;194527.0
Paraíba;Milho (em grao);2005;163255.0
Paraíba;Milho (em grao);2006;185091.0
Paraíba;Milho (em grao);2007;163284.0
Paraíba;Milho (em grao);2008;192868.0
Paraíba;Milho (em grao);2009;191901.0
Paraíba;Milho (em grao);2010;98898.0
Paraíba;Milho (em grao);2011;164678.0
Paraíba;Milho (em grao);2012;78522.0
Paraíba;Milho (em grao);2013;50321.0
Paraíba;Milho (em grao);2014;85636.0
Paraíba;Milho (em grao);2015;65286.0
Paraíba;Milho (em grao);2016;83798.0
Paraíba;Milho (em grao);2017;84454.0
Paraíba;Milho (em grao);2018;100290.0
Paraíba;Milho (em grao);2019;92791.0
Paraíba;Milho (em grao);2020;97765.0
Paraíba;Milho (em grao);2021;86374.0
Paraíba;Milho (em grao);2022;98856.0
Paraíba;Milho (em grao);2023;101039.0
Paraíba;Soja (em grao);1988;0.0
Paraíba;Soja (em grao);1989;0.0
Paraíba;Soja (em grao);1990;0.0
Paraíba;Soja (em grao);1991;0.0
Paraíba;Soja (em grao);1992;0.0
Paraíba;Soja (em grao);1993;0.0
Paraíba;Soja (em grao);1994;0.0
Paraíba;Soja (em grao);1995;0.0
Paraíba;Soja (em grao);1996;0.0
Paraíba;Soja (em grao);1997;0.0
Paraíba;Soja (em grao);1998;0.0
Paraíba;Soja (em grao);1999;0.0
Paraíba;Soja (em grao);2000;0.0
Paraíba;Soja (em grao);2001;0.0
Paraíba;Soja (em grao);2002;0.0
Paraíba;Soja (em grao);2003;0.0
Paraíba;Soja (em grao);2004;0.0
Paraíba;Soja (em grao);2005;0.0
Paraíba;Soja (em grao);2006;0.0
Paraíba;Soja (em grao);2007;0.0
Paraíba;Soja (em grao);2008;0.0
Paraíba;Soja (em grao);2009;0.0
Paraíba;Soja (em grao);2010;0.0
Paraíba;Soja (em grao);2011;0.0
Paraíba;Soja (em grao);2012;0.0
Paraíba;Soja (em grao);2013;0.0
Paraíba;Soja (em grao);2014;350.0
Paraíba;Soja (em grao);2015;0.0
Paraíba;Soja (em grao);2016;0.0
Paraíba;Soja (em grao);2017;0.0
Paraíba;Soja (em grao);2018;0.0
Paraíba;Soja (em grao);2019;0.0
Paraíba;Soja (em grao);2020;0.0
Paraíba;Soja (em grao);2021;0.0
Paraíba;Soja (em grao);2022;37.0
Paraíba;Soja (em grao);2023;0.0
Pernambuco;Algodao herbáceo (em caroco);1988;19773.0
Pernambuco;Algodao herbáceo (em caroco);1989;18325.0
Pernambuco;Algodao herbáceo (em caroco);1990;11530.0
Pernambuco;Algodao herbáceo (em caroco);1991;10560.0
Pernambuco;Algodao herbáceo (em caroco);1992;7614.0
Pernambuco;Algodao herbáceo (em caroco);1993;3654.0
Pernambuco;Algodao herbáceo (em caroco);1994;11225.0
Pernambuco;Algodao herbáceo (em caroco);1995;10261.0
Pernambuco;Algodao herbáceo (em caroco);1996;4566.0
Pernambuco;Algodao herbáceo (em caroco);1997;5675.0
Pernambuco;Algodao herbáceo (em caroco);1998;1369.0
Pernambuco;Algodao herbáceo (em caroco);1999;3432.0
Pernambuco;Algodao herbáceo (em caroco);2000;12375.0
Pernambuco;Algodao herbáceo (em caroco);2001;7279.0
Pernambuco;Algodao herbáceo (em caroco);2002;6589.0
Pernambuco;Algodao herbáceo (em caroco);2003;4284.0
Pernambuco;Algodao herbáceo (em caroco);2004;4478.0
Pernambuco;Algodao herbáceo (em caroco);2005;4115.0
Pernambuco;Algodao herbáceo (em caroco);2006;3257.0
Pernambuco;Algodao herbáceo (em caroco);2007;2613.0
Pernambuco;Algodao herbáceo (em caroco);2008;2885.0
Pernambuco;Algodao herbáceo (em caroco);2009;2387.0
Pernambuco;Algodao herbáceo (em caroco);2010;1178.0
Pernambuco;Algodao herbáceo (em caroco);2011;1081.0
Pernambuco;Algodao herbáceo (em caroco);2012;784.0
Pernambuco;Algodao herbáceo (em caroco);2013;55.0
Pernambuco;Algodao herbáceo (em caroco);2014;98.0
Pernambuco;Algodao herbáceo (em caroco);2015;90.0
Pernambuco;Algodao herbáceo (em caroco);2016;38.0
Pernambuco;Algodao herbáceo (em caroco);2017;50.0
Pernambuco;Algodao herbáceo (em caroco);2018;52.0
Pernambuco;Algodao herbáceo (em caroco);2019;197.0
Pernambuco;Algodao herbáceo (em caroco);2020;85.0
Pernambuco;Algodao herbáceo (em caroco);2021;131.0
Pernambuco;Algodao herbáceo (em caroco);2022;101.0
Pernambuco;Algodao herbáceo (em caroco);2023;84.0
Pernambuco;Cana-de-acúcar;1988;479686.0
Pernambuco;Cana-de-acúcar;1989;497535.0
Pernambuco;Cana-de-acúcar;1990;473726.0
Pernambuco;Cana-de-acúcar;1991;468855.0
Pernambuco;Cana-de-acúcar;1992;487922.0
Pernambuco;Cana-de-acúcar;1993;420081.0
Pernambuco;Cana-de-acúcar;1994;403890.0
Pernambuco;Cana-de-acúcar;1995;471272.0
Pernambuco;Cana-de-acúcar;1996;469045.0
Pernambuco;Cana-de-acúcar;1997;474382.0
Pernambuco;Cana-de-acúcar;1998;442671.0
Pernambuco;Cana-de-acúcar;1999;357177.0
Pernambuco;Cana-de-acúcar;2000;359662.0
Pernambuco;Cana-de-acúcar;2001;395835.0
Pernambuco;Cana-de-acúcar;2002;392030.0
Pernambuco;Cana-de-acúcar;2003;359387.0
Pernambuco;Cana-de-acúcar;2004;363554.0
Pernambuco;Cana-de-acúcar;2005;368188.0
Pernambuco;Cana-de-acúcar;2006;336765.0
Pernambuco;Cana-de-acúcar;2007;356520.0
Pernambuco;Cana-de-acúcar;2008;403072.0
Pernambuco;Cana-de-acúcar;2009;352276.0
Pernambuco;Cana-de-acúcar;2010;361937.0
Pernambuco;Cana-de-acúcar;2011;345416.0
Pernambuco;Cana-de-acúcar;2012;309928.0
Pernambuco;Cana-de-acúcar;2013;302752.0
Pernambuco;Cana-de-acúcar;2014;305376.0
Pernambuco;Cana-de-acúcar;2015;315467.0
Pernambuco;Cana-de-acúcar;2016;266223.0
Pernambuco;Cana-de-acúcar;2017;257722.0
Pernambuco;Cana-de-acúcar;2018;257120.0
Pernambuco;Cana-de-acúcar;2019;238662.0
Pernambuco;Cana-de-acúcar;2020;261088.0
Pernambuco;Cana-de-acúcar;2021;279658.0
Pernambuco;Cana-de-acúcar;2022;285017.0
Pernambuco;Cana-de-acúcar;2023;269184.0
Pernambuco;Feijao (em grao);1988;332540.0
Pernambuco;Feijao (em grao);1989;378994.0
Pernambuco;Feijao (em grao);1990;258144.0
Pernambuco;Feijao (em grao);1991;392082.0
Pernambuco;Feijao (em grao);1992;376626.0
Pernambuco;Feijao (em grao);1993;224672.0
Pernambuco;Feijao (em grao);1994;415089.0
Pernambuco;Feijao (em grao);1995;388193.0
Pernambuco;Feijao (em grao);1996;404765.0
Pernambuco;Feijao (em grao);1997;360428.0
Pernambuco;Feijao (em grao);1998;156837.0
Pernambuco;Feijao (em grao);1999;273146.0
Pernambuco;Feijao (em grao);2000;320401.0
Pernambuco;Feijao (em grao);2001;267526.0
Pernambuco;Feijao (em grao);2002;313772.0
Pernambuco;Feijao (em grao);2003;312919.0
Pernambuco;Feijao (em grao);2004;305179.0
Pernambuco;Feijao (em grao);2005;299413.0
Pernambuco;Feijao (em grao);2006;312562.0
Pernambuco;Feijao (em grao);2007;298962.0
Pernambuco;Feijao (em grao);2008;342514.0
Pernambuco;Feijao (em grao);2009;343791.0
Pernambuco;Feijao (em grao);2010;290064.0
Pernambuco;Feijao (em grao);2011;320460.0
Pernambuco;Feijao (em grao);2012;264878.0
Pernambuco;Feijao (em grao);2013;88123.0
Pernambuco;Feijao (em grao);2014;229343.0
Pernambuco;Feijao (em grao);2015;190253.0
Pernambuco;Feijao (em grao);2016;240036.0
Pernambuco;Feijao (em grao);2017;224420.0
Pernambuco;Feijao (em grao);2018;195596.0
Pernambuco;Feijao (em grao);2019;178795.0
Pernambuco;Feijao (em grao);2020;190604.0
Pernambuco;Feijao (em grao);2021;187385.0
Pernambuco;Feijao (em grao);2022;186547.0
Pernambuco;Feijao (em grao);2023;180105.0
Pernambuco;Milho (em grao);1988;339634.0
Pernambuco;Milho (em grao);1989;375539.0
Pernambuco;Milho (em grao);1990;240031.0
Pernambuco;Milho (em grao);1991;359126.0
Pernambuco;Milho (em grao);1992;394513.0
Pernambuco;Milho (em grao);1993;200601.0
