Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da producao das lavouras temporárias;;;
Variável - Área plantada (Hectares);;;
Unidade da Federacao;Produto das lavouras temporárias;Ano;
Paraíba;Algodao herbáceo (em caroco);1995;25475
Paraíba;Algodao herbáceo (em caroco);1996;14152
Paraíba;Algodao herbáceo (em caroco);1997;16591
Paraíba;Algodao herbáceo (em caroco);1998;8761
Paraíba;Algodao herbáceo (em caroco);1999;14060
Paraíba;Algodao herbáceo (em caroco);2000;23834
Paraíba;Algodao herbáceo (em caroco);2001;8020
Paraíba;Algodao herbáceo (em caroco);2002;6525
Paraíba;Algodao herbáceo (em caroco);2003;8263
Paraíba;Algodao herbáceo (em caroco);2004;21711
Paraíba;Algodao herbáceo (em caroco);2005;16319
Paraíba;Algodao herbáceo (em caroco);2006;7469
Paraíba;Algodao herbáceo (em caroco);2007;5169
Paraíba;Algodao herbáceo (em caroco);2008;3605
Paraíba;Algodao herbáceo (em caroco);2009;2197
Paraíba;Algodao herbáceo (em caroco);2010;1777
Paraíba;Algodao herbáceo (em caroco);2011;1419
Paraíba;Algodao herbáceo (em caroco);2012;358
Paraíba;Algodao herbáceo (em caroco);2013;98
Paraíba;Algodao herbáceo (em caroco);2014;47
Paraíba;Algodao herbáceo (em caroco);2015;243
Paraíba;Algodao herbáceo (em caroco);2016;179
Paraíba;Algodao herbáceo (em caroco);2017;417
Paraíba;Algodao herbáceo (em caroco);2018;479
Paraíba;Algodao herbáceo (em caroco);2019;914
Paraíba;Algodao herbáceo (em caroco);2020;2197
Paraíba;Algodao herbáceo (em caroco);2021;1539
Paraíba;Algodao herbáceo (em caroco);2022;956
Paraíba;Algodao herbáceo (em caroco);2023;900
Paraíba;Cana-de-acúcar;1988;160229
Paraíba;Cana-de-acúcar;1989;158762
Paraíba;Cana-de-acúcar;1990;160294
Paraíba;Cana-de-acúcar;1991;155072
Paraíba;Cana-de-acúcar;1992;153454
Paraíba;Cana-de-acúcar;1993;92731
Paraíba;Cana-de-acúcar;1994;114390
Paraíba;Cana-de-acúcar;1995;152435
Paraíba;Cana-de-acúcar;1996;101655
Paraíba;Cana-de-acúcar;1997;109660
Paraíba;Cana-de-acúcar;1998;110340
Paraíba;Cana-de-acúcar;1999;97082
Paraíba;Cana-de-acúcar;2000;93055
Paraíba;Cana-de-acúcar;2001;98300
Paraíba;Cana-de-acúcar;2002;98897
Paraíba;Cana-de-acúcar;2003;111716
Paraíba;Cana-de-acúcar;2004;116671
Paraíba;Cana-de-acúcar;2005;105403
Paraíba;Cana-de-acúcar;2006;116115
Paraíba;Cana-de-acúcar;2007;120004
Paraíba;Cana-de-acúcar;2008;122587
Paraíba;Cana-de-acúcar;2009;122888
Paraíba;Cana-de-acúcar;2010;123691
Paraíba;Cana-de-acúcar;2011;118097
Paraíba;Cana-de-acúcar;2012;125985
Paraíba;Cana-de-acúcar;2013;122070
Paraíba;Cana-de-acúcar;2014;119877
Paraíba;Cana-de-acúcar;2015;120559
Paraíba;Cana-de-acúcar;2016;122770
Paraíba;Cana-de-acúcar;2017;100235
Paraíba;Cana-de-acúcar;2018;101724
Paraíba;Cana-de-acúcar;2019;97751
Paraíba;Cana-de-acúcar;2020;100458
Paraíba;Cana-de-acúcar;2021;101363
Paraíba;Cana-de-acúcar;2022;102399
Paraíba;Cana-de-acúcar;2023;109237
Paraíba;Feijao (em grao);1988;329409
Paraíba;Feijao (em grao);1989;337004
Paraíba;Feijao (em grao);1990;334539
Paraíba;Feijao (em grao);1991;281249
Paraíba;Feijao (em grao);1992;306373
Paraíba;Feijao (em grao);1993;53780
Paraíba;Feijao (em grao);1994;262236
Paraíba;Feijao (em grao);1995;263952
Paraíba;Feijao (em grao);1996;210655
Paraíba;Feijao (em grao);1997;230637
Paraíba;Feijao (em grao);1998;120527
Paraíba;Feijao (em grao);1999;146252
Paraíba;Feijao (em grao);2000;197226
Paraíba;Feijao (em grao);2001;156991
Paraíba;Feijao (em grao);2002;176743
Paraíba;Feijao (em grao);2003;196494
Paraíba;Feijao (em grao);2004;215378
Paraíba;Feijao (em grao);2005;177921
Paraíba;Feijao (em grao);2006;203463
Paraíba;Feijao (em grao);2007;176586
Paraíba;Feijao (em grao);2008;203780
Paraíba;Feijao (em grao);2009;205536
Paraíba;Feijao (em grao);2010;102877
Paraíba;Feijao (em grao);2011;174215
Paraíba;Feijao (em grao);2012;61848
Paraíba;Feijao (em grao);2013;56819
Paraíba;Feijao (em grao);2014;84296
Paraíba;Feijao (em grao);2015;64350
Paraíba;Feijao (em grao);2016;81696
Paraíba;Feijao (em grao);2017;82159
Paraíba;Feijao (em grao);2018;96393
Paraíba;Feijao (em grao);2019;89014
Paraíba;Feijao (em grao);2020;93063
Paraíba;Feijao (em grao);2021;74946
Paraíba;Feijao (em grao);2022;84642
Paraíba;Feijao (em grao);2023;82121
Paraíba;Milho (em grao);1988;315571
Paraíba;Milho (em grao);1989;318284
Paraíba;Milho (em grao);1990;298562
Paraíba;Milho (em grao);1991;260971
Paraíba;Milho (em grao);1992;271075
Paraíba;Milho (em grao);1993;34769
Paraíba;Milho (em grao);1994;243948
Paraíba;Milho (em grao);1995;251039
Paraíba;Milho (em grao);1996;226048
Paraíba;Milho (em grao);1997;227882
Paraíba;Milho (em grao);1998;103696
Paraíba;Milho (em grao);1999;131110
Paraíba;Milho (em grao);2000;175484
Paraíba;Milho (em grao);2001;139483
Paraíba;Milho (em grao);2002;164814
Paraíba;Milho (em grao);2003;182611
Paraíba;Milho (em grao);2004;194527
Paraíba;Milho (em grao);2005;163255
Paraíba;Milho (em grao);2006;185091
Paraíba;Milho (em grao);2007;163284
Paraíba;Milho (em grao);2008;192868
Paraíba;Milho (em grao);2009;191901
Paraíba;Milho (em grao);2010;98898
Paraíba;Milho (em grao);2011;164678
Paraíba;Milho (em grao);2012;78522
Paraíba;Milho (em grao);2013;50321
Paraíba;Milho (em grao);2014;85636
Paraíba;Milho (em grao);2015;65286
Paraíba;Milho (em grao);2016;83798
Paraíba;Milho (em grao);2017;84454
Paraíba;Milho (em grao);2018;100290
Paraíba;Milho (em grao);2019;92791
Paraíba;Milho (em grao);2020;97765
Paraíba;Milho (em grao);2021;86374
Paraíba;Milho (em grao);2022;98856
Paraíba;Milho (em grao);2023;101039
Paraíba;Soja (em grao);1988;-
Paraíba;Soja (em grao);1989;-
Paraíba;Soja (em grao);1990;-
Paraíba;Soja (em grao);1991;-
Paraíba;Soja (em grao);1992;-
Paraíba;Soja (em grao);1993;-
Paraíba;Soja (em grao);1994;-
Paraíba;Soja (em grao);1995;-
Paraíba;Soja (em grao);1996;-
Paraíba;Soja (em grao);1997;-
Paraíba;Soja (em grao);1998;-
Paraíba;Soja (em grao);1999;-
Paraíba;Soja (em grao);2000;-
Paraíba;Soja (em grao);2001;-
Paraíba;Soja (em grao);2002;-
Paraíba;Soja (em grao);2003;-
Paraíba;Soja (em grao);2004;-
Paraíba;Soja (em grao);2005;-
Paraíba;Soja (em grao);2006;-
Paraíba;Soja (em grao);2007;-
Paraíba;Soja (em grao);2008;-
Paraíba;Soja (em grao);2009;-
Paraíba;Soja (em grao);2010;-
Paraíba;Soja (em grao);2011;-
Paraíba;Soja (em grao);2012;-
Paraíba;Soja (em grao);2013;-
Paraíba;Soja (em grao);2014;350
Paraíba;Soja (em grao);2015;-
Paraíba;Soja (em grao);2016;-
Paraíba;Soja (em grao);2017;-
Paraíba;Soja (em grao);2018;-
Paraíba;Soja (em grao);2019;-
Paraíba;Soja (em grao);2020;-
Paraíba;Soja (em grao);2021;-
Paraíba;Soja (em grao);2022;37
Paraíba;Soja (em grao);2023;-
Pernambuco;Algodao herbáceo (em caroco);1988;19773
Pernambuco;Algodao herbáceo (em caroco);1989;18325
Pernambuco;Algodao herbáceo (em caroco);1990;11530
Pernambuco;Algodao herbáceo (em caroco);1991;10560
Pernambuco;Algodao herbáceo (em caroco);1992;7614
Pernambuco;Algodao herbáceo (em caroco);1993;3654
Pernambuco;Algodao herbáceo (em caroco);1994;11225
Pernambuco;Algodao herbáceo (em caroco);1995;10261
Pernambuco;Algodao herbáceo (em caroco);1996;4566
Pernambuco;Algodao herbáceo (em caroco);1997;5675
Pernambuco;Algodao herbáceo (em caroco);1998;1369
Pernambuco;Algodao herbáceo (em caroco);1999;3432
Pernambuco;Algodao herbáceo (em caroco);2000;12375
Pernambuco;Algodao herbáceo (em caroco);2001;7279
Pernambuco;Algodao herbáceo (em caroco);2002;6589
Pernambuco;Algodao herbáceo (em caroco);2003;4284
Pernambuco;Algodao herbáceo (em caroco);2004;4478
Pernambuco;Algodao herbáceo (em caroco);2005;4115
Pernambuco;Algodao herbáceo (em caroco);2006;3257
Pernambuco;Algodao herbáceo (em caroco);2007;2613
Pernambuco;Algodao herbáceo (em caroco);2008;2885
Pernambuco;Algodao herbáceo (em caroco);2009;2387
Pernambuco;Algodao herbáceo (em caroco);2010;1178
Pernambuco;Algodao herbáceo (em caroco);2011;1081
Pernambuco;Algodao herbáceo (em caroco);2012;784
Pernambuco;Algodao herbáceo (em caroco);2013;55
Pernambuco;Algodao herbáceo (em caroco);2014;98
Pernambuco;Algodao herbáceo (em caroco);2015;90
Pernambuco;Algodao herbáceo (em caroco);2016;38
Pernambuco;Algodao herbáceo (em caroco);2017;50
Pernambuco;Algodao herbáceo (em caroco);2018;52
Pernambuco;Algodao herbáceo (em caroco);2019;197
Pernambuco;Algodao herbáceo (em caroco);2020;85
Pernambuco;Algodao herbáceo (em caroco);2021;131
Pernambuco;Algodao herbáceo (em caroco);2022;101
Pernambuco;Algodao herbáceo (em caroco);2023;84
Pernambuco;Cana-de-acúcar;1988;479686
Pernambuco;Cana-de-acúcar;1989;497535
Pernambuco;Cana-de-acúcar;1990;473726
Pernambuco;Cana-de-acúcar;1991;468855
Pernambuco;Cana-de-acúcar;1992;487922
Pernambuco;Cana-de-acúcar;1993;420081
Pernambuco;Cana-de-acúcar;1994;403890
Pernambuco;Cana-de-acúcar;1995;471272
Pernambuco;Cana-de-acúcar;1996;469045
Pernambuco;Cana-de-acúcar;1997;474382
Pernambuco;Cana-de-acúcar;1998;442671
Pernambuco;Cana-de-acúcar;1999;357177
Pernambuco;Cana-de-acúcar;2000;359662
Pernambuco;Cana-de-acúcar;2001;395835
Pernambuco;Cana-de-acúcar;2002;392030
Pernambuco;Cana-de-acúcar;2003;359387
Pernambuco;Cana-de-acúcar;2004;363554
Pernambuco;Cana-de-acúcar;2005;368188
Pernambuco;Cana-de-acúcar;2006;336765
Pernambuco;Cana-de-acúcar;2007;356520
Pernambuco;Cana-de-acúcar;2008;403072
Pernambuco;Cana-de-acúcar;2009;352276
Pernambuco;Cana-de-acúcar;2010;361937
Pernambuco;Cana-de-acúcar;2011;345416
Pernambuco;Cana-de-acúcar;2012;309928
Pernambuco;Cana-de-acúcar;2013;302752
Pernambuco;Cana-de-acúcar;2014;305376
Pernambuco;Cana-de-acúcar;2015;315467
Pernambuco;Cana-de-acúcar;2016;266223
Pernambuco;Cana-de-acúcar;2017;257722
Pernambuco;Cana-de-acúcar;2018;257120
Pernambuco;Cana-de-acúcar;2019;238662
Pernambuco;Cana-de-acúcar;2020;261088
Pernambuco;Cana-de-acúcar;2021;279658
Pernambuco;Cana-de-acúcar;2022;285017
Pernambuco;Cana-de-acúcar;2023;269184
Pernambuco;Feijao (em grao);1988;332540
Pernambuco;Feijao (em grao);1989;378994
Pernambuco;Feijao (em grao);1990;258144
Pernambuco;Feijao (em grao);1991;392082
Pernambuco;Feijao (em grao);1992;376626
Pernambuco;Feijao (em grao);1993;224672
Pernambuco;Feijao (em grao);1994;415089
Pernambuco;Feijao (em grao);1995;388193
Pernambuco;Feijao (em grao);1996;404765
Pernambuco;Feijao (em grao);1997;360428
Pernambuco;Feijao (em grao);1998;156837
Pernambuco;Feijao (em grao);1999;273146
Pernambuco;Feijao (em grao);2000;320401
Pernambuco;Feijao (em grao);2001;267526
Pernambuco;Feijao (em grao);2002;313772
Pernambuco;Feijao (em grao);2003;312919
Pernambuco;Feijao (em grao);2004;305179
Pernambuco;Feijao (em grao);2005;299413
Pernambuco;Feijao (em grao);2006;312562
Pernambuco;Feijao (em grao);2007;298962
Pernambuco;Feijao (em grao);2008;342514
Pernambuco;Feijao (em grao);2009;343791
Pernambuco;Feijao (em grao);2010;290064
Pernambuco;Feijao (em grao);2011;320460
Pernambuco;Feijao (em grao);2012;264878
Pernambuco;Feijao (em grao);2013;88123
Pernambuco;Feijao (em grao);2014;229343
Pernambuco;Feijao (em grao);2015;190253
Pernambuco;Feijao (em grao);2016;240036
Pernambuco;Feijao (em grao);2017;224420
Pernambuco;Feijao (em grao);2018;195596
Pernambuco;Feijao (em grao);2019;178795
Pernambuco;Feijao (em grao);2020;190604
Pernambuco;Feijao (em grao);2021;187385
Pernambuco;Feijao (em grao);2022;186547
Pernambuco;Feijao (em grao);2023;180105
Pernambuco;Milho (em grao);1988;339634
Pernambuco;Milho (em grao);1989;375539
Pernambuco;Milho (em grao);1990;240031
Pernambuco;Milho (em grao);1991;359126
Pernambuco;Milho (em grao);1992;394513
Pernambuco;Milho (em grao);1993;200601
Pernambuco;Milho (em grao);1994;396016
Pernambuco;Milho (em grao);1995;353765
Pernambuco;Milho (em grao);1996;370476
Pernambuco;Milho (em grao);1997;345811
Pernambuco;Milho (em grao);1998;126827
Pernambuco;Milho (em grao);1999;242954
Pernambuco;Milho (em grao);2000;299676
Pernambuco;Milho (em grao);2001;259025
Pernambuco;Milho (em grao);2002;263073
Pernambuco;Milho (em grao);2003;283476
Pernambuco;Milho (em grao);2004;273978
Pernambuco;Milho (em grao);2005;270689
Pernambuco;Milho (em grao);2006;285608
Pernambuco;Milho (em grao);2007;285832
Pernambuco;Milho (em grao);2008;303717
Pernambuco;Milho (em grao);2009;308937
Pernambuco;Milho (em grao);2010;252655
Pernambuco;Milho (em grao);2011;296665
Pernambuco;Milho (em grao);2012;256466
Pernambuco;Milho (em grao);2013;56332
Pernambuco;Milho (em grao);2014;215407
Pernambuco;Milho (em grao);2015;196187
Pernambuco;Milho (em grao);2016;222514
Pernambuco;Milho (em grao);2017;199008
Pernambuco;Milho (em grao);2018;185695
Pernambuco;Milho (em grao);2019;169246
Pernambuco;Milho (em grao);2020;178021
Pernambuco;Milho (em grao);2021;183755
Pernambuco;Milho (em grao);2022;193735
Pernambuco;Milho (em grao);2023;189207
Pernambuco;Soja (em grao);1988;-
Pernambuco;Soja (em grao);1989;-
Pernambuco;Soja (em grao);1990;9
Pernambuco;Soja (em grao);1991;-
Pernambuco;Soja (em grao);1992;-
Pernambuco;Soja (em grao);1993;-
Pernambuco;Soja (em grao);1994;-
Pernambuco;Soja (em grao);1995;36
Pernambuco;Soja (em grao);1996;-
Pernambuco;Soja (em grao);1997;-
Pernambuco;Soja (em grao);1998;-
Pernambuco;Soja (em grao);1999;-
Pernambuco;Soja (em grao);2000;-
Pernambuco;Soja (em grao);2001;-
Pernambuco;Soja (em grao);2002;-
Pernambuco;Soja (em grao);2003;-
Pernambuco;Soja (em grao);2004;-
Pernambuco;Soja (em grao);2005;-
Pernambuco;Soja (em grao);2006;-
Pernambuco;Soja (em grao);2007;-
Pernambuco;Soja (em grao);2008;-
Pernambuco;Soja (em grao);2009;-
Pernambuco;Soja (em grao);2010;-
Pernambuco;Soja (em grao);2011;-
Pernambuco;Soja (em grao);2012;-
Pernambuco;Soja (em grao);2013;-
Pernambuco;Soja (em grao);2014;-
Pernambuco;Soja (em grao);2015;-
Pernambuco;Soja (em grao);2016;-
Pernambuco;Soja (em grao);2017;-
Pernambuco;Soja (em grao);2018;-
Pernambuco;Soja (em grao);2019;-
Pernambuco;Soja (em grao);2020;-
Pernambuco;Soja (em grao);2021;300
Pernambuco;Soja (em grao);2022;-
Pernambuco;Soja (em grao);2023;100
Alagoas;Algodao herbáceo (em caroco);1988;62766
Alagoas;Algodao herbáceo (em caroco);1989;17423
Alagoas;Algodao herbáceo (em caroco);1990;9914
Alagoas;Algodao herbáceo (em caroco);1991;12409
Alagoas;Algodao herbáceo (em caroco);1992;15350
Alagoas;Algodao herbáceo (em caroco);1993;19207
Alagoas;Algodao herbáceo (em caroco);1994;30887
Alagoas;Algodao herbáceo (em caroco);1995;14766
Alagoas;Algodao herbáceo (em caroco);1996;6989
Alagoas;Algodao herbáceo (em caroco);1997;12736
Alagoas;Algodao herbáceo (em caroco);1998;8360
Alagoas;Algodao herbáceo (em caroco);1999;7993
Alagoas;Algodao herbáceo (em caroco);2000;8400
Alagoas;Algodao herbáceo (em caroco);2001;15910
Alagoas;Algodao herbáceo (em caroco);2002;14829
Alagoas;Algodao herbáceo (em caroco);2003;8965
Alagoas;Algodao herbáceo (em caroco);2004;9384
Alagoas;Algodao herbáceo (em caroco);2005;12946
Alagoas;Algodao herbáceo (em caroco);2006;11343
Alagoas;Algodao herbáceo (em caroco);2007;8623
Alagoas;Algodao herbáceo (em caroco);2008;3500
Alagoas;Algodao herbáceo (em caroco);2009;1618
Alagoas;Algodao herbáceo (em caroco);2010;1171
Alagoas;Algodao herbáceo (em caroco);2011;520
Alagoas;Algodao herbáceo (em caroco);2012;171
Alagoas;Algodao herbáceo (em caroco);2013;72
Alagoas;Algodao herbáceo (em caroco);2014;85
Alagoas;Algodao herbáceo (em caroco);2015;80
Alagoas;Algodao herbáceo (em caroco);2016;60
Alagoas;Algodao herbáceo (em caroco);2017;31
Alagoas;Algodao herbáceo (em caroco);2018;113
Alagoas;Algodao herbáceo (em caroco);2019;164
Alagoas;Algodao herbáceo (em caroco);2020;638
Alagoas;Algodao herbáceo (em caroco);2021;960
Alagoas;Algodao herbáceo (em caroco);2022;630
Alagoas;Algodao herbáceo (em caroco);2023;32
Alagoas;Cana-de-acúcar;1988;420441
Alagoas;Cana-de-acúcar;1989;492710
Alagoas;Cana-de-acúcar;1990;561217
Alagoas;Cana-de-acúcar;1991;491083
Alagoas;Cana-de-acúcar;1992;447929
Alagoas;Cana-de-acúcar;1993;322505
Alagoas;Cana-de-acúcar;1994;438527
Alagoas;Cana-de-acúcar;1995;449746
Alagoas;Cana-de-acúcar;1996;432236
Alagoas;Cana-de-acúcar;1997;452240
Alagoas;Cana-de-acúcar;1998;462173
Alagoas;Cana-de-acúcar;1999;452272
Alagoas;Cana-de-acúcar;2000;461912
Alagoas;Cana-de-acúcar;2001;457603
Alagoas;Cana-de-acúcar;2002;437979
Alagoas;Cana-de-acúcar;2003;415919
Alagoas;Cana-de-acúcar;2004;423225
Alagoas;Cana-de-acúcar;2005;406788
Alagoas;Cana-de-acúcar;2006;402253
Alagoas;Cana-de-acúcar;2007;410835
Alagoas;Cana-de-acúcar;2008;434000
Alagoas;Cana-de-acúcar;2009;434005
Alagoas;Cana-de-acúcar;2010;434370
Alagoas;Cana-de-acúcar;2011;434684
Alagoas;Cana-de-acúcar;2012;433300
Alagoas;Cana-de-acúcar;2013;445033
Alagoas;Cana-de-acúcar;2014;420072
Alagoas;Cana-de-acúcar;2015;308006
Alagoas;Cana-de-acúcar;2016;306667
Alagoas;Cana-de-acúcar;2017;321994
Alagoas;Cana-de-acúcar;2018;285275
Alagoas;Cana-de-acúcar;2019;304748
Alagoas;Cana-de-acúcar;2020;270530
Alagoas;Cana-de-acúcar;2021;291462
Alagoas;Cana-de-acúcar;2022;279705
Alagoas;Cana-de-acúcar;2023;290003
Alagoas;Feijao (em grao);1988;128439
Alagoas;Feijao (em grao);1989;156293
Alagoas;Feijao (em grao);1990;98917
Alagoas;Feijao (em grao);1991;136474
Alagoas;Feijao (em grao);1992;79272
Alagoas;Feijao (em grao);1993;99751
Alagoas;Feijao (em grao);1994;135862
Alagoas;Feijao (em grao);1995;154371
Alagoas;Feijao (em grao);1996;156948
Alagoas;Feijao (em grao);1997;142855
Alagoas;Feijao (em grao);1998;91988
Alagoas;Feijao (em grao);1999;87828
Alagoas;Feijao (em grao);2000;90181
Alagoas;Feijao (em grao);2001;86065
Alagoas;Feijao (em grao);2002;93167
Alagoas;Feijao (em grao);2003;60832
Alagoas;Feijao (em grao);2004;91194
Alagoas;Feijao (em grao);2005;92971
Alagoas;Feijao (em grao);2006;93280
Alagoas;Feijao (em grao);2007;89123
Alagoas;Feijao (em grao);2008;88737
Alagoas;Feijao (em grao);2009;80418
Alagoas;Feijao (em grao);2010;62525
Alagoas;Feijao (em grao);2011;57555
Alagoas;Feijao (em grao);2012;20129
Alagoas;Feijao (em grao);2013;45964
Alagoas;Feijao (em grao);2014;49093
Alagoas;Feijao (em grao);2015;49587
Alagoas;Feijao (em grao);2016;37866
Alagoas;Feijao (em grao);2017;47888
Alagoas;Feijao (em grao);2018;27666
Alagoas;Feijao (em grao);2019;28873
Alagoas;Feijao (em grao);2020;35284
Alagoas;Feijao (em grao);2021;34683
Alagoas;Feijao (em grao);2022;35828
Alagoas;Feijao (em grao);2023;29898
Alagoas;Milho (em grao);1988;94409
Alagoas;Milho (em grao);1989;119028
Alagoas;Milho (em grao);1990;56061
Alagoas;Milho (em grao);1991;66256
Alagoas;Milho (em grao);1992;45415
Alagoas;Milho (em grao);1993;57055
Alagoas;Milho (em grao);1994;105792
Alagoas;Milho (em grao);1995;112396
Alagoas;Milho (em grao);1996;110548
Alagoas;Milho (em grao);1997;113017
Alagoas;Milho (em grao);1998;60724
Alagoas;Milho (em grao);1999;64495
Alagoas;Milho (em grao);2000;72186
Alagoas;Milho (em grao);2001;72439
Alagoas;Milho (em grao);2002;69361
Alagoas;Milho (em grao);2003;54078
Alagoas;Milho (em grao);2004;65420
Alagoas;Milho (em grao);2005;76590
Alagoas;Milho (em grao);2006;73561
Alagoas;Milho (em grao);2007;73256
Alagoas;Milho (em grao);2008;80000
Alagoas;Milho (em grao);2009;70500
Alagoas;Milho (em grao);2010;53233
Alagoas;Milho (em grao);2011;49152
Alagoas;Milho (em grao);2012;17072
Alagoas;Milho (em grao);2013;29008
Alagoas;Milho (em grao);2014;34480
Alagoas;Milho (em grao);2015;34224
Alagoas;Milho (em grao);2016;29510
Alagoas;Milho (em grao);2017;42199
Alagoas;Milho (em grao);2018;33234
Alagoas;Milho (em grao);2019;38627
Alagoas;Milho (em grao);2020;38523
Alagoas;Milho (em grao);2021;55778
Alagoas;Milho (em grao);2022;54019
Alagoas;Milho (em grao);2023;54358
Alagoas;Soja (em grao);1988;970
Alagoas;Soja (em grao);1989;870
Alagoas;Soja (em grao);1990;-
Alagoas;Soja (em grao);1991;-
Alagoas;Soja (em grao);1992;-
Alagoas;Soja (em grao);1993;-
Alagoas;Soja (em grao);1994;-
Alagoas;Soja (em grao);1995;-
Alagoas;Soja (em grao);1996;-
Alagoas;Soja (em grao);1997;-
Alagoas;Soja (em grao);1998;-
Alagoas;Soja (em grao);1999;-
Alagoas;Soja (em grao);2000;-
Alagoas;Soja (em grao);2001;-
Alagoas;Soja (em grao);2002;-
Alagoas;Soja (em grao);2003;-
Alagoas;Soja (em grao);2004;201
Alagoas;Soja (em grao);2005;330
Alagoas;Soja (em grao);2006;120
Alagoas;Soja (em grao);2007;50
Alagoas;Soja (em grao);2008;180
Alagoas;Soja (em grao);2009;68
Alagoas;Soja (em grao);2010;-
Alagoas;Soja (em grao);2011;-
Alagoas;Soja (em grao);2012;-
Alagoas;Soja (em grao);2013;-
Alagoas;Soja (em grao);2014;-
Alagoas;Soja (em grao);2015;278
Alagoas;Soja (em grao);2016;343
Alagoas;Soja (em grao);2017;445
